"country_code"	"name"	"2015-2020"	"2020-2025"	"2025-2030"	"2030-2035"	"2035-2040"	"2040-2045"	"2045-2050"	"2050-2055"	"2055-2060"	"2060-2065"	"2065-2070"	"2070-2075"	"2075-2080"	"2080-2085"	"2085-2090"	"2090-2095"	"2095-2100"
242	"Fiji"	75.0426	76.3649	77.4763	78.5125	79.4664	80.3614	81.2185	82.0685	82.8378	83.652	84.3896	85.074	85.7558	86.4976	87.1873	87.8716	88.6
246	"Finland"	85.2001	86.2294	87.1655	88.0331	88.9075	89.7033	90.4796	91.27	92.0202	92.8008	93.5449	94.253	94.987	95.7175	96.4306	97.1342	97.8785
250	"France"	86.5185	87.5542	88.4831	89.3485	90.2077	91.0145	91.8284	92.6021	93.35	94.1171	94.8611	95.5695	96.3249	97.033	97.7664	98.4464	99.1471
254	"French Guiana"	84.2947	85.4154	86.4385	87.3844	88.2788	89.1813	90.0139	90.8289	91.6397	92.4076	93.19	93.9294	94.6802	95.3673	96.1188	96.8331	97.6045
258	"French Polynesia"	80.5445	81.7958	82.8818	83.8752	84.8264	85.7199	86.5548	87.3375	88.1698	88.9724	89.7506	90.4991	91.2304	91.988	92.7025	93.4066	94.1199
266	"Gabon"	70.164	72.3988	74.8622	76.967	78.7732	80.1893	81.435	82.572	83.7082	84.733	85.7162	86.5807	87.3117	88.0026	88.6408	89.303	89.9395
270	"Gambia"	64.6654	66.5831	68.2632	69.7175	70.9489	72.093	73.1509	74.1266	75.0649	75.9032	76.805	77.6016	78.3789	79.1533	79.8875	80.595	81.3551
268	"Georgia"	78.884	80.0161	81.0336	81.952	82.8074	83.6479	84.4524	85.2218	85.9536	86.6871	87.4513	88.1795	88.8754	89.5741	90.2776	90.9552	91.6798
276	"Germany"	84.4487	85.4422	86.3444	87.1948	88.0281	88.8177	89.5921	90.3856	91.1697	91.8856	92.6251	93.338	94.0837	94.8121	95.5298	96.2562	96.9305
288	"Ghana"	65.8823	68.2556	70.3599	72.2436	73.9306	75.4294	76.7711	78.0153	79.1152	80.1828	81.1276	81.9757	82.8256	83.6282	84.4447	85.1603	85.8944
300	"Greece"	84.8659	85.8717	86.7786	87.6883	88.517	89.3128	90.1016	90.8923	91.6288	92.376	93.1522	93.8704	94.6054	95.3058	96.0102	96.7179	97.4456
308	"Grenada"	77.5305	78.6967	79.6977	80.6211	81.4973	82.3394	83.1732	83.9322	84.685	85.3954	86.1524	86.8939	87.6068	88.3095	88.9982	89.6861	90.3881
312	"Guadeloupe"	85.6782	86.8701	87.9231	88.876	89.815	90.6932	91.5521	92.393	93.1967	93.9878	94.7571	95.5472	96.3293	97.0604	97.8137	98.5398	99.2531
316	"Guam"	83.2243	84.3687	85.3709	86.3022	87.2416	88.0767	88.9105	89.7462	90.5191	91.3025	92.0621	92.8261	93.544	94.267	95.0369	95.7389	96.4561
320	"Guatemala"	78.2266	79.8642	81.2434	82.4648	83.5417	84.5752	85.4835	86.3781	87.2318	88.0381	88.857	89.6276	90.3837	91.1745	91.9202	92.6215	93.3743
324	"Guinea"	63.4101	67.3853	70.9154	73.9472	76.4305	78.4095	80.0753	81.4283	82.638	83.703	84.7255	85.6049	86.4571	87.2511	88.0346	88.7794	89.5321
624	"Guinea-Bissau"	61.5458	64.5113	67.1875	69.6722	71.9066	73.9953	75.7532	77.3036	78.6741	79.909	80.9568	82.002	82.9195	83.7605	84.596	85.3546	86.1413
328	"Guyana"	70.6313	71.8744	72.9492	73.9583	74.9259	75.8758	76.7686	77.6055	78.4556	79.259	80.021	80.8772	81.6773	82.5004	83.3332	84.0934	84.8681
332	"Haiti"	67.572	69.7787	71.7523	73.4798	75.0005	76.3256	77.5524	78.67	79.7468	80.7121	81.647	82.4431	83.304	84.0886	84.8628	85.5157	86.2732
340	"Honduras"	77.6832	79.1145	80.296	81.3834	82.3825	83.2764	84.1454	84.9347	85.7233	86.5273	87.2712	88.0429	88.7738	89.4905	90.1844	90.9028	91.6015
348	"Hungary"	80.5353	81.5687	82.4686	83.3178	84.1038	84.8391	85.5732	86.3369	87.0669	87.7779	88.4595	89.1438	89.8638	90.5825	91.2488	91.9277	92.6318
352	"Iceland"	85.2582	86.237	87.1267	87.9543	88.7639	89.5379	90.2569	91.0538	91.776	92.4726	93.2247	93.9181	94.6275	95.3167	96.0402	96.7366	97.4025
356	"India"	72.0998	74.0949	75.7594	77.2033	78.5513	79.6665	80.7234	81.7288	82.6949	83.5084	84.3314	85.0716	85.8612	86.6651	87.3728	88.1141	88.8338
360	"Indonesia"	73.0549	74.5071	75.7005	76.8049	77.7914	78.7539	79.6744	80.5367	81.3413	82.143	82.9266	83.6743	84.383	85.0647	85.7474	86.4224	87.1257
364	"Iran (Islamic Republic of)"	78.6867	80.2162	81.5083	82.6891	83.7346	84.7176	85.6657	86.5349	87.3738	88.2197	89.0082	89.8015	90.5336	91.2929	92.0327	92.773	93.5077
368	"Iraq"	73.8467	75.2681	76.4582	77.5359	78.5289	79.4553	80.3389	81.144	81.9563	82.7419	83.4713	84.2237	84.9139	85.6299	86.3258	87.0314	87.7037
372	"Ireland"	84.5388	85.5572	86.4791	87.359	88.2139	89.0284	89.8391	90.6182	91.3855	92.1714	92.894	93.6436	94.3797	95.1536	95.832	96.547	97.2422
376	"Israel"	85.1571	86.152	87.0698	87.9222	88.7625	89.5678	90.3508	91.1374	91.8929	92.635	93.3988	94.1506	94.8627	95.6106	96.3431	97.057	97.7415
380	"Italy"	86.2179	87.2523	88.1787	89.067	89.9159	90.7312	91.5625	92.3279	93.0967	93.8707	94.6323	95.3685	96.0893	96.8188	97.5144	98.2365	98.9238
388	"Jamaica"	79.6841	80.7594	81.7104	82.5717	83.3902	84.1892	84.9595	85.6902	86.3922	87.1258	87.8349	88.5377	89.2125	89.9463	90.6232	91.3218	91.9837
392	"Japan"	88.0148	89.0842	90.0369	90.9144	91.7711	92.5746	93.4046	94.1923	94.9845	95.7491	96.476	97.2145	97.9557	98.7003	99.4136	100.1146	100.7975
400	"Jordan"	77.5549	78.7661	79.8211	80.7949	81.6878	82.5411	83.3494	84.1217	84.8792	85.6187	86.3332	87.0436	87.7213	88.4193	89.1341	89.8518	90.5036
398	"Kazakhstan"	76.1546	77.5968	78.8037	79.9198	80.9059	81.8554	82.7355	83.5538	84.3953	85.1408	85.9459	86.7145	87.4326	88.1344	88.8617	89.5767	90.244
404	"Kenya"	71.4952	73.599	75.663	77.4172	78.8946	80.1143	81.2885	82.4716	83.5214	84.5068	85.3937	86.2108	86.9131	87.6287	88.2889	88.9634	89.6448
296	"Kiribati"	71.4086	72.9803	74.2718	75.473	76.5759	77.5892	78.5691	79.4644	80.2557	81.1139	81.892	82.6598	83.4015	84.1092	84.8195	85.4411	86.1618
414	"Kuwait"	77.403	78.5474	79.5624	80.442	81.3104	82.1108	82.8884	83.6331	84.3594	85.0505	85.7482	86.4061	87.1347	87.8107	88.4854	89.164	89.8428
417	"Kyrgyzstan"	76.4097	77.6502	78.8233	79.8172	80.7754	81.6708	82.4973	83.2864	84.0815	84.8524	85.6108	86.328	87.0443	87.7407	88.453	89.1844	89.883
418	"Lao People's Democratic Republic"	70.2833	72.6939	74.7839	76.573	78.114	79.4415	80.6409	81.7314	82.6807	83.5503	84.4044	85.2073	85.994	86.7085	87.4063	88.129	88.7551
428	"Latvia"	80.4689	81.5516	82.5002	83.3599	84.1626	84.9395	85.6888	86.4307	87.1629	87.8693	88.5744	89.278	89.9818	90.658	91.3794	92.0516	92.7378
422	"Lebanon"	82.6244	83.739	84.7255	85.6493	86.5264	87.3798	88.1993	88.9891	89.7841	90.5698	91.2967	92.0664	92.7968	93.5277	94.2735	94.9845	95.7268
426	"Lesotho"	58.5917	60.9069	63.7054	66.7237	69.9022	72.933	75.7329	77.8189	79.4359	80.944	82.41	83.6946	84.8682	85.9839	86.89	87.8043	88.6951
430	"Liberia"	66.049	69.5193	72.5862	75.1568	77.289	79.036	80.5202	81.7964	82.8889	83.9459	84.8582	85.7586	86.6015	87.3927	88.1253	88.9005	89.666
434	"Libya"	76.5005	77.7394	78.8488	79.7949	80.6621	81.5193	82.3322	83.1376	83.8863	84.6383	85.3245	85.9823	86.6777	87.3705	88.0743	88.7576	89.4855
440	"Lithuania"	81.0184	82.0144	82.9161	83.7354	84.4985	85.2896	86.0086	86.7031	87.3969	88.1072	88.7703	89.4933	90.1909	90.791	91.4589	92.122	92.8046
442	"Luxembourg"	84.9969	86.0184	86.9292	87.7971	88.6345	89.4421	90.2419	91.0099	91.7813	92.5472	93.3141	94.0484	94.8046	95.5519	96.2586	96.9728	97.6651
450	"Madagascar"	69.7386	72.4618	74.7077	76.6727	78.2881	79.7352	80.9668	82.0728	83.0986	84.0256	84.9012	85.7226	86.513	87.2944	88.041	88.8061	89.5513
454	"Malawi"	68.2512	71.0538	74.2168	76.8742	79.0993	80.7936	82.2308	83.5504	84.6811	85.7346	86.7128	87.4888	88.2181	88.8666	89.5192	90.1738	90.8197
458	"Malaysia"	79.0759	80.2407	81.2865	82.2354	83.1089	83.9762	84.787	85.5538	86.3358	87.0727	87.798	88.5547	89.2549	89.9798	90.6782	91.3666	92.0627
462	"Maldives"	80.2585	81.9749	83.3694	84.575	85.6257	86.6083	87.576	88.4558	89.2736	90.0905	90.8484	91.6195	92.3094	93.0579	93.8058	94.5136	95.2202
