"country_code"	"age"	"name"	"1950-1955"	"1955-1960"	"1960-1965"	"1965-1970"	"1970-1975"	"1975-1980"	"1980-1985"	"1985-1990"	"1990-1995"	"1995-2000"	"2000-2005"	"2005-2010"	"2010-2015"	"2015-2020"	"2020-2025"	"2025-2030"	"2030-2035"	"2035-2040"	"2040-2045"	"2045-2050"	"2050-2055"	"2055-2060"	"2060-2065"	"2065-2070"	"2070-2075"	"2075-2080"	"2080-2085"	"2085-2090"	"2090-2095"	"2095-2100"
901	5	"More developed regions"	0.0010025515	0.0007091237	0.0005038905	0.0004110679	0.000367215	0.0003104193	0.0002748819	0.0002423905	0.0002383622	0.0001974001	0.0001496517	0.0001236821	0.000105412	9.56692e-05	8.63836e-05	7.5961e-05	6.73244e-05	6.02169e-05	5.37264e-05	5.03444e-05	4.63242e-05	4.19332e-05	3.85614e-05	3.41795e-05	3.1853e-05	2.90293e-05	2.6608e-05	2.46204e-05	2.35066e-05	2.13006e-05
901	10	"More developed regions"	0.0006285154	0.0004250391	0.0003527562	0.0003280136	0.0003134773	0.000277093	0.0002436824	0.0002238951	0.0002245438	0.0002143683	0.0001820708	0.0001454763	0.0001221581	0.0001098744	0.0001012846	9.31931e-05	8.38187e-05	7.46847e-05	6.73025e-05	6.11619e-05	5.68769e-05	5.27788e-05	4.79361e-05	4.32891e-05	3.87608e-05	3.58515e-05	3.31642e-05	3.0441e-05	2.78333e-05	2.5087e-05
901	15	"More developed regions"	0.0010967231	0.0007085372	0.0005413566	0.0005012713	0.0004858441	0.0004461066	0.000394613	0.0003665864	0.0003755652	0.0003753663	0.000348783	0.0002937458	0.0002356176	0.0002076984	0.0001940393	0.0001813293	0.0001701926	0.000154911	0.0001407768	0.0001286253	0.0001189362	0.0001110382	0.0001019616	9.28774e-05	8.47787e-05	7.74429e-05	7.05889e-05	6.50564e-05	5.90137e-05	5.35047e-05
901	20	"More developed regions"	0.0015333053	0.0010184418	0.0007774935	0.0006676006	0.0006284452	0.0005810513	0.0005230941	0.0004767475	0.0004798585	0.0004869648	0.0004812273	0.0004461488	0.0003685015	0.0003259276	0.0003017803	0.0002872917	0.0002731582	0.0002570641	0.0002362544	0.0002184927	0.0002017306	0.0001882496	0.0001744721	0.0001607817	0.000147579	0.0001353385	0.0001238081	0.0001137072	0.0001031149	9.38409e-05
901	25	"More developed regions"	0.0017891529	0.0012473634	0.0009717452	0.0008265368	0.0007309388	0.0006690562	0.0006206882	0.000565277	0.0005729933	0.0005577349	0.0005695531	0.0005762612	0.0005150477	0.0004800736	0.0004242875	0.000391717	0.0003763445	0.0003584507	0.0003383951	0.0003132234	0.0002892015	0.0002672678	0.0002474447	0.000228756	0.0002114302	0.0001947175	0.0001786708	0.0001625627	0.0001469087	0.0001333769
901	30	"More developed regions"	0.0020355402	0.0015317135	0.0012503187	0.0011046351	0.0009949528	0.0008667493	0.0008209528	0.0007607723	0.0008040314	0.0007658307	0.0007493242	0.0007605287	0.0007165851	0.0006888039	0.0006330898	0.0005530124	0.0005089865	0.0004842244	0.0004602346	0.0004351701	0.0004014466	0.0003688075	0.0003370123	0.0003084199	0.0002855949	0.0002641936	0.0002430395	0.0002211643	0.0001986761	0.0001785436
901	35	"More developed regions"	0.0025509572	0.0020100053	0.0017302055	0.00157718	0.0014569831	0.0013105307	0.0011710581	0.001094982	0.0011907374	0.0011706551	0.0011198443	0.0010468034	0.0009740976	0.0009383374	0.0008966088	0.0008200712	0.000720965	0.0006568196	0.0006198745	0.0005902859	0.0005567434	0.0005123966	0.0004664721	0.0004213242	0.000385964	0.0003573876	0.000330929	0.0003032926	0.0002720973	0.000242588
901	40	"More developed regions"	0.0033853697	0.002808012	0.002516591	0.0023776934	0.0022209644	0.0020388094	0.0018742841	0.0016432431	0.0017838947	0.0018093112	0.001788775	0.0016005376	0.0013809713	0.0013196453	0.0012604342	0.0011996445	0.0011067271	0.0009772743	0.0008913356	0.0008413181	0.0007982535	0.0007502888	0.0006867035	0.0006215994	0.0005640373	0.0005162297	0.0004782547	0.0004415712	0.0003991899	0.000356379
901	45	"More developed regions"	0.0047775302	0.0040909557	0.0037608236	0.0036466068	0.0034477557	0.0032058654	0.0029666579	0.0026536373	0.0026234424	0.0027089646	0.0027745923	0.0025374201	0.0021457252	0.0019530942	0.0018617917	0.0017758782	0.0016907938	0.0015584917	0.0013932752	0.0012808933	0.001207218	0.0011402775	0.0010610177	0.0009662976	0.0008797365	0.0007988954	0.0007343237	0.0006775741	0.0006164032	0.0005539236
901	50	"More developed regions"	0.0069836822	0.0060694409	0.0055298975	0.0053941431	0.0051908791	0.0049177038	0.0046084796	0.0041578005	0.0041376454	0.0038962209	0.0040507228	0.0038372149	0.0033689117	0.0030072776	0.0027599599	0.0026282667	0.0025099853	0.0023672816	0.0021904416	0.0019717753	0.0018141622	0.0017068635	0.0015957122	0.0014726779	0.0013451991	0.0012242128	0.0011165404	0.0010219944	0.0009302271	0.0008406561
901	55	"More developed regions"	0.0104350335	0.0092488264	0.0084425408	0.0080846823	0.0077797848	0.0073686158	0.007132113	0.0065345867	0.0064013635	0.0061619117	0.005677506	0.0054880591	0.0050648702	0.0045944389	0.0041510876	0.0037953321	0.0036169221	0.0034230621	0.0032214958	0.0029851839	0.0026747536	0.0024486478	0.0022825599	0.0021168082	0.0019596736	0.0017835046	0.0016252707	0.0014732375	0.0013301798	0.0012035198
901	60	"More developed regions"	0.0165373467	0.0148643616	0.0137791516	0.013018448	0.0122228336	0.0114310686	0.0109193347	0.0104241995	0.0100885173	0.0095992348	0.0089733552	0.0076855355	0.007278297	0.006887945	0.0062954827	0.005672631	0.0051865342	0.0049003807	0.0046324912	0.004373274	0.0040435848	0.0035991085	0.0032578998	0.0030149888	0.0028109676	0.0026018739	0.0023732642	0.0021504748	0.0019223807	0.001726592
901	65	"More developed regions"	0.0275616236	0.0250968156	0.0231730028	0.0220704989	0.0205953924	0.018852574	0.0177847273	0.0164883341	0.0160633165	0.0152301197	0.0139900103	0.0122600082	0.0104411837	0.0098391808	0.0093064325	0.0085249579	0.0078188672	0.0070929211	0.0065580506	0.0061535769	0.0058029264	0.0054093703	0.0048015594	0.004313064	0.0039157804	0.0035757069	0.0033303872	0.0030507541	0.0027308074	0.0023983091
901	70	"More developed regions"	0.0467535772	0.043061134	0.0401372422	0.0381742197	0.0358261273	0.0327964745	0.0307796864	0.028431726	0.0269152326	0.0256475016	0.0237000297	0.0209312833	0.0181209426	0.0166619221	0.015471116	0.0144560497	0.0136183327	0.0124564517	0.0112249165	0.0103696488	0.0097670525	0.0092893924	0.0085227644	0.0076962938	0.0067827397	0.0060329502	0.0056321736	0.0052754257	0.0047717753	0.0041788388
901	75	"More developed regions"	0.0774649993	0.072423027	0.0683631302	0.0649973769	0.0611843649	0.0561752619	0.052816785	0.0491705439	0.0464948095	0.044412322	0.0411290644	0.0366831907	0.0326563857	0.0303309559	0.0282901412	0.0265333359	0.0250156354	0.0232337653	0.021371973	0.0198978348	0.0187474553	0.0178026607	0.0165463765	0.0151969211	0.0137319845	0.0124380616	0.0116083661	0.0108834698	0.0099811604	0.0089565829
901	80	"More developed regions"	0.1252074982	0.1188345053	0.1136125098	0.1081151144	0.1021920272	0.0942491296	0.0888701334	0.0834456555	0.0789017976	0.0756005477	0.070244536	0.0633431527	0.057991126	0.0544329349	0.0510376136	0.0480807254	0.0454002137	0.0428234552	0.0402140684	0.0377526274	0.035605728	0.0337798077	0.0318138629	0.0297244359	0.0275431671	0.0254149589	0.0237284098	0.022280148	0.0207233349	0.019059169
901	85	"More developed regions"	0.195387975	0.1881792244	0.1821659894	0.1737858664	0.1651601189	0.1533148503	0.1451825846	0.1375996406	0.1303061318	0.1253474728	0.1170388538	0.1068561047	0.1005551195	0.0954341213	0.0900476946	0.0852898797	0.0807503569	0.0773529843	0.0741363383	0.0702297354	0.0663781587	0.0629834665	0.0601208847	0.0571487863	0.0542977044	0.0510604209	0.0477478275	0.0449452948	0.0424157229	0.039985597
901	90	"More developed regions"	0.2903312811	0.2833745487	0.2774665713	0.2658645955	0.2543994283	0.238225954	0.2269197718	0.2172164596	0.2064400789	0.1995718647	0.1876333448	0.1737085784	0.1677131466	0.1609815193	0.1530604431	0.1459473235	0.1387849167	0.1349344791	0.131823243	0.1261102415	0.1196661013	0.1137716552	0.1100666188	0.1063963344	0.1035312587	0.0992162428	0.0931300183	0.0880390566	0.084322287	0.0814296173
901	95	"More developed regions"	0.4067786991	0.4014738655	0.3968759076	0.3825682257	0.3689400469	0.349144109	0.3349922337	0.32388421	0.3095633058	0.3010117185	0.2855091918	0.2682947624	0.2647878985	0.2569656917	0.2465015994	0.2369214443	0.226718416	0.2233702758	0.2218437856	0.2144437732	0.2047540992	0.1955264181	0.1915617279	0.1880220498	0.186836948	0.1822742427	0.1722708099	0.1639572762	0.1593261897	0.1572673175
901	100	"More developed regions"	0.5424855076	0.5400936273	0.5379258299	0.5227655768	0.5088873729	0.4881741041	0.4730257305	0.4623479238	0.4462329329	0.4373512732	0.4204764755	0.402827243	0.4044035453	0.3971872252	0.3859908616	0.375566531	0.3638424428	0.362645237	0.3646078899	0.3572463323	0.3457641301	0.3343663077	0.3318144546	0.3302450973	0.3332629794	0.3308353724	0.3183631543	0.3081162217	0.3044115939	0.3058440719
902	0	"Less developed regions"	0.1702643564	0.1557909508	0.1451089271	0.1182485762	0.1072811002	0.0950369343	0.0832545525	0.0732027762	0.0687356745	0.0621014867	0.0531921475	0.0444108222	0.0371283989	0.0322592464	0.0284732544	0.0251933275	0.0223592491	0.0198800444	0.0177478891	0.0159167329	0.014337886	0.0130142682	0.0118922378	0.0108944419	0.0100712592	0.009352831	0.0087122459	0.008163648	0.0076761229	0.0072432289
902	1	"Less developed regions"	0.0282411334	0.0251624805	0.0229199646	0.0178695521	0.0149467566	0.0131953404	0.0110593981	0.0094197348	0.0087968326	0.00789858	0.0063600199	0.0048724664	0.0038180978	0.0033623275	0.0029712872	0.0026058545	0.0022644648	0.0019602548	0.0017021162	0.0014821393	0.0012990922	0.0011520724	0.0010337763	0.000930077	0.0008477648	0.0007766108	0.0007164474	0.0006670223	0.0006234777	0.0005830724
902	5	"Less developed regions"	0.0085755319	0.0072257096	0.0066637753	0.0046764045	0.0038253425	0.0029631492	0.0028231114	0.0026664402	0.002023083	0.0017949607	0.001780346	0.0015996818	0.0013596504	0.0011572247	0.0010092623	0.0008986342	0.0008001371	0.0007103672	0.0006277742	0.0005506059	0.000483224	0.0004312813	0.0003906879	0.0003551824	0.0003266769	0.0003004578	0.0002780651	0.0002597324	0.0002434967	0.0002288308
902	10	"Less developed regions"	0.0047325868	0.0041056857	0.003696555	0.0024221499	0.0020641797	0.0016758942	0.0014138193	0.0013656745	0.0012812908	0.0011245069	0.0010626527	0.0010257166	0.0009352176	0.0008348403	0.0007257076	0.0006371717	0.0005683255	0.0005087709	0.0004562967	0.0004080603	0.0003641379	0.0003275557	0.0002977369	0.0002725143	0.0002520016	0.0002330932	0.0002171302	0.0002030805	0.0001906078	0.0001792228
902	15	"Less developed regions"	0.005610526	0.0048365775	0.0042364818	0.0030223055	0.0024022875	0.0021778916	0.00183088	0.001684472	0.0016196521	0.0015483109	0.0013849504	0.001234094	0.0011593843	0.0010709814	0.0009578165	0.0008461743	0.0007513024	0.000679326	0.0006211463	0.0005673337	0.000515796	0.0004700074	0.0004306017	0.0003976275	0.0003707464	0.0003454779	0.0003246247	0.0003052757	0.0002875914	0.0002712118
902	20	"Less developed regions"	0.0069528183	0.0060019903	0.0052361938	0.0039729617	0.0030865923	0.0027522593	0.0024078346	0.0021532994	0.0020031851	0.0019959558	0.0019234388	0.0016517121	0.0014336746	0.0013531604	0.0012534463	0.0011358107	0.001015093	0.0009146185	0.000842944	0.0007802814	0.0007188901	0.000662679	0.0006108134	0.000565806	0.0005287642	0.0004947642	0.0004670142	0.0004410879	0.0004164628	0.0003931061
902	25	"Less developed regions"	0.0082719869	0.007217766	0.006304885	0.004776088	0.0037329103	0.0031244608	0.0026837782	0.002452192	0.0022331794	0.0022201142	0.0022649733	0.0020276324	0.0016304141	0.001446219	0.0013827145	0.0012946689	0.0011837673	0.0010708034	0.0009845346	0.0009165734	0.0008542639	0.0007969759	0.0007415647	0.000690267	0.0006463587	0.0006059632	0.0005732691	0.000543535	0.0005140891	0.0004857472
902	30	"Less developed regions"	0.0095178733	0.0085254656	0.007550196	0.0056257614	0.0043289689	0.003633452	0.0029993222	0.0027003585	0.0025451541	0.0024952057	0.0025105787	0.0023201294	0.0019289792	0.0016448739	0.0015070987	0.0014506564	0.0013635708	0.0012542091	0.0011553557	0.0010699462	0.0010012757	0.0009417271	0.0008835093	0.0008275496	0.0007765441	0.0007275941	0.0006868278	0.0006504994	0.0006151155	0.0005806852
902	35	"Less developed regions"	0.0110592222	0.0100234285	0.0089724264	0.0066824861	0.005058234	0.0042541304	0.0036523839	0.0031818845	0.002959403	0.0029730034	0.0028936334	0.002608959	0.0022508451	0.0020424549	0.0018379215	0.0017001188	0.0016424817	0.0015530757	0.0014548806	0.0013523591	0.0012633647	0.0011941047	0.0011294649	0.0010670639	0.0010078531	0.0009475774	0.0008928141	0.0008441702	0.000798386	0.0007538009
902	40	"Less developed regions"	0.0133308376	0.0116276464	0.0106089373	0.0080572777	0.0061353517	0.0050784571	0.0045147367	0.0040823237	0.0036878526	0.0035711166	0.0035136523	0.0030966469	0.0026518031	0.0025046466	0.0023910773	0.0021794269	0.0020363836	0.0019837709	0.001907971	0.0018035011	0.0016936031	0.0015973023	0.0015184499	0.0014460712	0.0013773934	0.0013042788	0.0012319835	0.0011636398	0.0011001508	0.0010396493
902	45	"Less developed regions"	0.0155280697	0.0137147924	0.0126409144	0.0101882334	0.0079288043	0.0066541883	0.0059632174	0.0055242482	0.0051450453	0.004761085	0.0044966848	0.0040905554	0.0035007305	0.0032426914	0.0031655753	0.0030455902	0.0028118088	0.0026524643	0.0026116931	0.0025278031	0.002402758	0.002268649	0.002145972	0.0020494566	0.0019629095	0.001870742	0.0017739379	0.0016768914	0.0015828066	0.0014937705
902	50	"Less developed regions"	0.0184397652	0.0173069407	0.016135957	0.0133938636	0.0110155746	0.0094263635	0.0085450107	0.0078631015	0.0074618268	0.0070116049	0.0063400818	0.0056849817	0.005111966	0.0046704241	0.0044207794	0.0043209183	0.0041750596	0.0038908211	0.0036980708	0.0036481921	0.0035321109	0.0033596964	0.0031732741	0.0030076441	0.0028826146	0.0027558778	0.0026209317	0.0024823563	0.0023427991	0.0022057984
902	55	"Less developed regions"	0.0259631103	0.0246364667	0.0231290327	0.0188088713	0.0162760961	0.0141339317	0.0130289211	0.0120764336	0.011327573	0.0107233197	0.0098875868	0.0087518288	0.007894805	0.0074406824	0.0068996158	0.006538404	0.0063690397	0.006151719	0.0057471114	0.0054654819	0.0053639177	0.0051709485	0.0049015712	0.0046207629	0.0043752321	0.0041735084	0.0039650256	0.0037546418	0.0035410236	0.0033239109
902	60	"Less developed regions"	0.0402539988	0.0379724862	0.0353640745	0.0280216311	0.0250442103	0.0219831638	0.0204661295	0.0193812212	0.0180438963	0.0168413891	0.0158186573	0.0145237803	0.0131646926	0.012299712	0.0116144745	0.0108280677	0.0102538163	0.0099481714	0.0095528881	0.0089582213	0.0085058974	0.0082963729	0.0079768786	0.0075614367	0.0071322992	0.0067288055	0.0063868986	0.0060563594	0.0057262619	0.0053848664
902	65	"Less developed regions"	0.0594633685	0.0569442432	0.0536072341	0.0420253594	0.0386039111	0.0349623775	0.0324300147	0.0311531183	0.0292271761	0.0270574207	0.025540022	0.0241167827	0.0226393565	0.021003031	0.0196509662	0.0185188557	0.0173493346	0.0164569428	0.0157693197	0.0151514922	0.0143288042	0.0136371758	0.0132098157	0.0127228683	0.0121658122	0.0115415499	0.0109037403	0.0103521367	0.0098321592	0.0093217439
902	70	"Less developed regions"	0.0874172045	0.0857095926	0.0791303238	0.0643704371	0.0603462204	0.0557459324	0.0522790216	0.0500238498	0.0469852828	0.0438770413	0.0414108722	0.0391114271	0.0369595315	0.0346685036	0.0325104138	0.0306380759	0.0288416857	0.0273028309	0.0259158489	0.0248683196	0.0238010672	0.0227099164	0.0217965024	0.0210290713	0.0203151486	0.019511488	0.0185986588	0.0177067608	0.0168894163	0.0161220206
902	75	"Less developed regions"	0.1272020077	0.1272551265	0.1154445682	0.0978371256	0.0934305252	0.0875193212	0.082981624	0.0791611882	0.0745605209	0.0700684599	0.0661471178	0.0622995523	0.0587738833	0.055391303	0.052263785	0.0494891202	0.0467600487	0.0443755353	0.0421174877	0.0403244323	0.0386573313	0.037026623	0.0355875237	0.0343445272	0.0332189979	0.0320435129	0.0307730244	0.0295261915	0.0283413405	0.0271879512
