"country_code"	"name"	"1950-1955"	"1955-1960"	"1960-1965"	"1965-1970"	"1970-1975"	"1975-1980"	"1980-1985"	"1985-1990"	"1990-1995"	"1995-2000"	"2000-2005"	"2005-2010"	"2010-2015"
912	"Northern Africa"	43.1788386588223	46.9964305472068	49.794383069678	52.4857133473804	54.6588823904771	57.8449086790223	61.6501072073443	64.7499138984398	66.5932744828176	68.4230019733603	69.916722108924	71.5821292127118	72.8354286066881
12	"Algeria"	43.54	45.7	48.04	50.27	52.35	55.87	63.04	67.31	68.83	70.63	72.93	75.18	76.49
818	"Egypt"	41.64	47.37	50.66	53.27	54.8	58.85	62.2	65.91	67.87	70.43	71.41	72.21	73.05
434	"Libya"	37.85	40.21	48.25	54.83	60.44	64.49	67.53	69.41	71.17	71.96	72.78	74.41	74.41
504	"Morocco"	47.43	49.21	50.46	52.63	54.55	56.79	61.1	64.67	67.66	69.25	71.39	74.39	75.97
729	"Sudan"	45.99	48.53	50.69	52.7	54.54	55.5	55.95	56.63	57.59	59.4	61.28	63.25	65.14
788	"Tunisia"	39.9	41.71	44.76	49.44	55.21	60.28	65.91	69.07	72.71	75.04	76.27	77.04	77.13
732	"Western Sahara"	37.1	39.1	41	43	45.1	49.42	53.73	58.05	60.55	63.05	65.83	68.1	70.3
913	"Southern Africa"	50.1382076050164	52.7868768905636	54.5953599472346	56.3442331106387	59.1928049191047	60.4826137727891	61.6822579452018	64.4563512720483	65.6417849187076	61.9224361356643	55.8421603546339	55.3875601680738	62.7341057294251
72	"Botswana"	49.56	51.51	53.31	55	57.8	61.2	63.69	64.67	62.52	53.83	50.95	58.52	66.07
426	"Lesotho"	43.8	46.71	49.4	50.11	51.35	53.8	56.9	59	61.49	54.17	46.39	50.22	54.71
516	"Namibia"	44.1	47.5	50.6	53.22	56	59.2	61.1	63.46	64.62	60.96	55.88	56.57	64.28
710	"South Africa"	50.94	53.55	55.25	57.03	59.97	61.02	62	64.86	66.13	62.83	56.67	55.57	63
748	"Swaziland"	43.45	45.44	46.99	48.59	51.52	54.48	58.05	61.68	61.68	54.87	47.59	50.17	58.23
914	"Western Africa"	34.7673944047391	36.6933623895294	38.7937006431058	40.6762221622363	43.037828705571	45.6894817606496	47.9988627556105	48.934686947312	49.3996811609421	49.1981292997763	50.2052346046922	53.1678049643168	55.6475530330828
204	"Benin"	33.91	36.55	39.03	41.87	45.33	48.75	51.08	54.28	56.81	56.66	57.69	59.96	61.36
854	"Burkina Faso"	32.03	34.39	36.73	39.19	41.48	44.6	49.54	50.54	50.44	51.25	52.56	55.84	59.26
132	"Cabo Verde"	49.13	49.88	50.64	53.73	56.65	62	63.86	65.6	67.22	69.42	72.78	73.39	73.95
384	"Cote d'Ivoire"	33.08	36.02	39.79	42.93	47.72	51.26	53.76	54.98	53.53	48.12	47.63	50	53.18
270	"Gambia"	31.44	32.77	34.08	37.07	41.38	45.57	49.57	52.73	54.17	56.23	58.08	60.16	61.64
288	"Ghana"	42.41	44.89	47.31	49.17	51.3	52.87	54.25	56.34	58.94	57.8	58.3	60.88	62.6
324	"Guinea"	34.24	35.52	36.53	37.26	38.68	41.07	44.26	49.02	52.01	51.82	51.31	56.37	58.39
624	"Guinea-Bissau"	37.31	38.72	40.2	42.15	44	46	48.52	50.28	52.19	53.45	53.29	55.55	57.67
430	"Liberia"	35.92	36.85	37.84	39.92	42.67	46.45	48.88	49.45	49.75	53.3	53.23	58.98	61.6
466	"Mali"	27.71	28.7	29.54	31.71	35.1	38.62	42.41	45.2	47.35	47.48	50.6	54.65	56.87
478	"Mauritania"	38.69	42	45.8	48.86	51.48	54.15	57.08	59.03	60.23	61.36	61.87	62.85	64.08
562	"Niger"	34.92	35.23	35.72	36.06	36.84	38.34	40.87	42.92	45.7	48.99	52.01	55.62	59.49
566	"Nigeria"	35.37	37.3	39.57	41.36	43.37	45.59	47.31	47.22	47.15	47.02	47.79	50.47	52.61
686	"Senegal"	36.12	38.22	39.41	39.28	41.9	47.68	52.66	57.62	59.2	58.76	60.55	63.75	67.54
694	"Sierra Leone"	30.58	31.56	32.45	33.85	36.88	40.04	41.08	39.4	36.71	37.49	42.56	46.72	50.74
768	"Togo"	36.12	39.52	42.92	46.25	49.58	52.62	55.42	57.06	56.63	54.48	54.7	56.45	59.8
935	"ASIA"	43.2248522066256	45.5334417646636	47.4458590912508	53.988015190166	57.6138335374512	60.5892314095126	63.0931813723868	65.0555718831368	66.8193463480642	68.4848361809261	70.3451672173373	72.1517265905714	73.7934035975599
906	"Eastern Asia"	47.2136752306784	48.429764513471	48.5692394273622	59.2235486235103	64.6128705497906	68.2059725277991	70.5526182793738	71.8029033722558	72.9252783578708	74.2021185290634	76.1860484493415	77.798929263278	78.7301125791218
156	"China"	45.29	46.1	45.92	57.48	63.18	66.9	69.3	70.52	71.49	72.77	74.67	76.32	77.23
344	"China, Hong Kong SAR"	66.39	69.11	72.15	74.07	75.94	76.87	78.57	79.75	80.93	82.89	84.45	85.49	86.4
446	"China, Macao SAR"	62.36	65.07	67.68	69.99	72.67	75.08	76.87	78.61	80.44	82.15	83.6	84.88	86.19
158	"China, Taiwan Province of China"	60.01	65.63	67.73	69.61	72.12	73.63	74.83	76.1	77.35	78.32	80.01	81.5	82.3
408	"Dem. People's Republic of Korea"	43.16	52.54	54.55	60.06	64.59	67.86	69.83	71.33	73.31	67.39	71.46	71.75	74.1
392	"Japan"	64.61	68.65	71.69	74.05	75.9	77.96	79.7	81.32	82.41	83.73	85.16	85.98	86.44
496	"Mongolia"	44.91	48.48	52.85	56.13	58.79	59.25	59.73	61.99	63.53	64.29	67.74	70.27	72.7
410	"Republic of Korea"	49.88	53.54	57.61	62.1	67.03	69.26	71.75	74.56	77.02	78.79	80.59	82.69	84.43
921	"South-Central Asia"	37.1231429963682	40.3410675965121	43.5563437200129	46.8945694252636	49.7244428381308	53.4162270348746	55.9869108221654	58.0539764317914	60.6285009803834	63.0416492897367	65.1430427784191	67.1709205682293	69.5109177907646
5500	"Central Asia"	59.104342536907	61.0337221819198	62.9939761675555	64.9072452086903	66.3636012796343	67.3627352585219	68.7060232144019	69.7777978513767	69.0516281616043	68.774558324385	70.0767541594825	71.6133983418971	73.3311345228151
398	"Kazakhstan"	60.69	62.74	64.78	66.83	68.37	69.42	71	72.25	70.3	68.95	70.42	71.9	73.87
417	"Kyrgyzstan"	57.24	59.38	61.52	63.66	65.3	66.45	68.1	69.79	70.25	69.99	70.95	71.72	74.29
762	"Tajikistan"	55.64	57.63	59.63	61.63	63.13	64.33	65.7	66.65	66.62	68.05	69.63	71.9	73.48
795	"Turkmenistan"	55.07	57.11	59.14	61.18	62.71	63.76	65.29	66.28	66.64	67.34	68.22	69.59	70.76
860	"Uzbekistan"	59.87	61.58	63.33	65.11	66.47	67.43	68.5	69.4	69.37	69.91	71.01	72.21	73.54
5501	"Southern Asia"	36.5401144235432	39.7008411778638	42.8754247346073	46.2214371805687	49.077652415791	52.8501633557979	55.4597306599362	57.5608329306052	60.2717119905248	62.8194716391646	64.9661930281836	67.0089575761725	69.3642989815091
4	"Afghanistan"	29.43	31.96	34.25	36.42	38.68	41.25	44.42	48.67	52.82	55.33	58.11	61.27	63.52
50	"Bangladesh"	41.07	44.57	47.49	49.61	46.25	52.43	54.52	57.27	60.42	63.95	67.28	69.98	72.92
64	"Bhutan"	32.71	34.23	36.07	38.82	41.72	44.19	47.81	51.33	55.07	58.77	63.09	66.73	68.9
356	"India"	36	38.92	41.98	45.37	48.94	52.53	55.09	56.94	59.7	62.37	64.42	66.52	69.06
364	"Iran (Islamic Republic of)"	39.05	42.46	45.83	49.2	52.85	57.22	61.3	64.81	67.53	69.88	72.33	74.58	76.22
462	"Maldives"	34.76	36.26	38.88	42.15	45.74	49.73	54.44	58.38	63.62	68.04	73.92	76.8	77.44
524	"Nepal"	34.17	34.69	36.3	39.25	42.24	45.2	48.74	52.61	57.13	61.45	65.2	68.14	70.45
586	"Pakistan"	37.43	42.98	47.68	51.38	54.21	56.47	58.36	60.07	61.51	62.89	64.25	65.34	66.82
144	"Sri Lanka"	56.8	61.05	63.09	65.2	67.2	68.89	71.72	72.66	73.5	72.83	77.1	77.71	78.03
920	"South-Eastern Asia"	48.5297592903525	51.9640314007215	54.8423448002085	57.6077414499762	59.0219153481058	60.5478107027545	64.1587514605764	66.5057779511497	68.1887364360283	69.6493286722799	70.8533407130521	72.2626769585148	73.4481242640956
96	"Brunei Darussalam"	59.92	62.6	65.27	67.43	69.35	71.06	72.6	73.99	75.25	76.4	77.45	78.43	78.43
116	"Cambodia"	41.72	42.63	43.19	43.96	40.67	18.12	47.26	54.38	56.56	58.63	62.96	67.35	69.55
360	"Indonesia"	45.04	48.46	51.55	54.34	57.08	59.64	61.84	63.76	65.67	67.38	68.54	69.82	70.7
418	"Lao People's Democratic Republic"	42.91	44.25	45.65	47	48.45	49.65	51.14	53.56	56.23	58.9	61.71	64.5	66.84
458	"Malaysia"	55.82	58.85	61.74	64.44	66.75	68.74	70.45	71.95	73.25	74.41	75.43	76.13	77.13
104	"Myanmar"	39.33	44.32	47.16	52.25	54.42	56.43	58.33	60.12	61.84	63.41	64.95	66.27	68.26
608	"Philippines"	56.65	58.31	59.86	61.65	63.31	63.92	65.4	67.4	68.58	69.84	70.75	71.47	72.12
702	"Singapore"	63.04	67.73	70.04	70.76	72.76	74.26	75.68	77.11	79.23	80.07	81.76	83.66	84.52
764	"Thailand"	53.57	55.62	58.51	60.59	63.31	66.24	68.87	72.71	73.68	74.29	74.9	76.59	78.42
626	"Timor-Leste"	30.37	33.05	35.57	38.12	40.72	32.47	40.68	48.01	52	58	63	67.63	69.51
704	"Viet Nam"	56.52	60.72	64.37	67.08	63.49	70.64	72.52	74.22	75.9	77.46	78.69	79.65	80.31
922	"Western Asia"	46.233193969673	49.2549182459398	52.3089992207329	55.8987280111967	59.294588760635	62.6603696544575	65.9094286605629	68.303661210995	70.2617289702211	72.1553916984912	73.4771172022619	74.8349364588361	75.6645597117113
51	"Armenia"	65.94	68.01	70.1	72.16	73.64	73.56	73.83	70.76	71.54	73.41	75.33	75.84	77.03
31	"Azerbaijan"	61.5	63.5	64.7	65.85	66.79	67.21	67.69	68.59	69.03	69.84	70.28	73.35	74.55
48	"Bahrain"	47.03	52.25	58.54	63.82	67.68	70.31	72.09	73.18	74.09	75	75.85	76.7	77.46
196	"Cyprus"	68.72	70.75	72.47	73.94	75.21	76.33	77.32	78.2	79.01	79.75	80.45	81.1	82.17
268	"Georgia"	64.42	66.38	68.35	70.32	71.79	73.26	73.22	74.04	73.82	74.68	76.09	76.51	76.97
368	"Iraq"	38.88	44.8	50.27	55.93	59.51	62.11	66.25	68.44	70.64	71.86	71.01	71.19	71.44
376	"Israel"	70.31	71.52	72.5	73.35	74.22	75.22	76.38	77.77	79.04	80.31	81.58	82.77	83.66
400	"Jordan"	45.91	50.67	55.09	59.28	63.04	66.35	68.76	70.64	71.91	72.77	73.75	74.63	75.52
414	"Kuwait"	54.96	59.8	63.68	66.6	68.8	70.38	71.81	72.94	73.61	74.07	74.43	74.75	75.48
422	"Lebanon"	62.17	64.22	65.83	67.17	68.55	69.43	70.12	71.26	72.54	74.81	77.44	79.73	80.87
512	"Oman"	36.5	41.25	45.64	49.65	53.48	58.91	63.72	67.61	70.65	73.28	75.54	77.51	78.7
634	"Qatar"	57.98	61.63	65.01	68.38	71.15	72.97	74.47	75.66	76.59	77.35	78.09	78.64	79.36
682	"Saudi Arabia"	44.09	46.55	49.09	52.32	57.51	62.78	66.78	69.61	72.09	73.77	74.64	74.84	75.64
275	"State of Palestine"	48.85	50.43	52.83	56.07	59.33	62.77	66.06	68.7	70.39	71.93	72.9	73.91	74.76
760	"Syrian Arab Republic"	49.02	51.9	54.95	58.27	62.17	65.54	68.48	71.1	72.95	74.56	75.93	77.27	76.29
792	"Turkey"	44.15	46.81	50.16	53.47	56.73	60.32	63.87	66.7	69.39	72.51	74.89	76.91	78.12
784	"United Arab Emirates"	47	52.5	57.43	62.13	65.7	68.48	70.65	72.34	73.71	74.95	76.27	77.34	78.2
887	"Yemen"	35.9	35.9	35.9	40.43	44.68	49.53	54.51	58.22	60.02	61.32	62.41	64.14	65.57
908	"EUROPE"	66.1471270505842	69.7770168355401	72.0820871007539	73.241047314432	74.0919732447752	74.8401095569695	75.5672925117777	76.5293669912734	76.8652364953167	77.3544928797611	78.0749890371536	79.2972049998454	80.7018518320174
923	"Eastern Europe"	63.2280612154683	68.3702794371944	71.4008744114896	72.5163957101002	73.0990972608742	73.2081364838636	73.3522672103348	74.1000123262911	73.6094623609686	73.4398577015607	73.7792059457377	75.1203429907139	77.0995037985809
112	"Belarus"	63.38	68.82	71.61	73.25	73.86	74.18	74.42	75.73	74.83	73.11	73.65	75.19	77.68
100	"Bulgaria"	64	68.48	72.07	73.02	73.45	73.74	74.22	74.72	74.81	74.64	75.75	76.74	77.78
203	"Czechia"	69.31	72.27	73.37	73.4	73.56	74.19	74.41	75.15	76.2	77.66	78.78	80.09	81.15
348	"Hungary"	66.1	69.08	71.03	72.01	72.35	72.86	73.02	73.58	74.12	75.37	76.72	77.79	78.85
616	"Poland"	64.15	68.41	71.19	72.9	73.74	74.36	74.78	75.02	75.67	77.07	78.77	79.8	80.97
498	"Republic of Moldova"	62.99	65	66.49	67.95	68.42	68.42	68.28	70.72	70.89	70.51	71.57	72.1	75.21
642	"Romania"	62.8	65.01	69.68	69.6	71.24	72.02	72.57	72.59	73.31	73.59	75.19	76.74	78.37
643	"Russian Federation"	61.98	68.24	71.43	72.55	72.9	72.84	72.97	73.86	72.77	72.26	71.98	73.69	75.92
703	"Slovakia"	66.3	70.76	72.99	73.25	73.52	74.23	74.67	75.16	75.91	76.81	77.78	78.63	79.82
804	"Ukraine"	64.29	69.49	72.12	73.74	74.41	73.95	73.71	74.56	73.68	72.98	73.35	73.79	76.02
924	"Northern Europe"	71.3075069775884	73.1270243638013	74.0187154523561	74.899831065603	75.5711633372781	76.3112532192267	77.2704194041949	77.983424528374	78.7138680080223	79.5136707097781	80.5387834269737	81.6011578646482	82.6925915433325
830	"Channel Islands"	71.74	73.23	73.88	74.7	75.19	75.92	77	77.78	78.78	79.49	80.52	81.71	82.39
208	"Denmark"	72.41	73.76	74.48	75.32	76.43	77.25	77.5	77.66	77.91	78.59	79.63	80.77	82.16
233	"Estonia"	65.5	70.46	72.98	74.13	74.46	74.21	74.19	74.66	74.14	75.33	77.08	79.03	81.23
246	"Finland"	69.59	71.43	72.55	73.5	75.15	77.04	78.39	78.75	79.58	80.7	81.74	82.91	83.67
352	"Iceland"	74.46	75.38	76.15	76.48	77.29	79.41	79.94	80.15	80.84	81.27	82.59	83.2	83.78
372	"Ireland"	68.33	70.94	72.2	73.08	73.87	74.81	76.14	77.15	78.2	78.82	80.38	81.99	82.96
428	"Latvia"	65.85	70.89	73.43	74.27	74.36	73.82	74.22	74.76	73.73	74.49	76.16	76.98	78.69
440	"Lithuania"	64	69.95	73.01	74.75	75.31	75.34	75.51	75.94	75.33	76.09	77.54	77.8	79.33
578	"Norway"	74.6	75.59	75.96	76.8	77.64	78.58	79.45	79.67	80.32	81.1	81.82	82.83	83.63
752	"Sweden"	73.31	74.63	75.54	76.53	77.62	78.46	79.47	80.13	80.87	81.77	82.31	83.07	83.74
826	"United Kingdom"	71.94	73.36	73.98	74.77	75.3	76.04	77.11	77.94	78.9	79.63	80.64	81.75	82.83
925	"Southern Europe"	65.6737711925818	68.4802999779417	70.7426189144578	72.516216394747	74.2013503382642	75.8810684023023	77.2912765159459	78.5595536569637	79.5981784452984	80.6959630842165	81.8227821331937	82.8600992365004	83.705252887693
8	"Albania"	56.1	60.1	66	67.4	69.5	71.2	73	75.01	74.86	76.1	77.75	78.54	79.87
70	"Bosnia and Herzegovina"	54.65	59.91	63.62	66.66	69.62	72.27	73.44	74.5	74.22	76.14	77.47	78.07	78.82
191	"Croatia"	63.08	65.91	68.51	70.87	72.8	74.12	74.58	75.5	76.51	78.09	78.43	79.53	80.38
300	"Greece"	67.7	69.43	71.56	72.67	74.52	75.75	77.81	78.92	80.01	80.84	81.89	82.82	83.32
380	"Italy"	68.37	70.73	72.38	73.8	75.26	76.84	78.16	79.61	80.72	81.85	83.09	84.06	84.66
470	"Malta"	67.82	69.77	71.16	72.48	73.73	74.92	76.06	77.14	78.19	79.19	80.15	81.08	81.98
499	"Montenegro"	61.29	63.32	66.82	70.19	74.26	76.06	76.42	77.15	77.97	76.19	76.19	76.47	78.77
620	"Portugal"	62.83	65.03	67.31	69.49	71.53	73.9	76.01	77.52	78.52	79.63	80.99	82.53	83.53
688	"Serbia"	60.47	63.28	65.92	68.79	70.8	72.25	72.88	73.94	74.72	74.84	75.38	76.11	77.5
705	"Slovenia"	68.1	70.5	72	72.6	73.5	74.8	75.21	76.61	77.62	79.04	80.41	81.98	83.25
724	"Spain"	66.82	70.05	72.42	74.06	75.44	77.36	79.19	80.19	81.24	82.3	83.27	84.34	85.32
807	"TFYR Macedonia"	54.91	59.29	62.66	65.83	68.66	70.21	70.77	72.53	73.72	74.99	76.41	76.27	77.18
926	"Western Europe"	70.071718532084	71.999310514451	73.3622108806504	74.1855537299968	75.031542279466	76.3423515661588	77.5813418334914	78.8409497974877	79.9461611752979	80.9860553109425	81.9655343782	82.9950320641397	83.6570224551781
40	"Austria"	69.09	70.98	72.71	73.34	74.19	75.5	76.68	78.18	79.3	80.56	81.7	82.79	83.48
56	"Belgium"	70.36	72.21	73.33	73.88	74.78	75.99	77.28	78.6	79.73	80.6	81.36	82.27	83
250	"France"	69.94	72.4	74.1	75.07	76.18	77.62	78.79	80.11	81.38	82.24	83.12	84.28	84.98
276	"Germany"	69.6	71.3	72.56	73.42	74.07	75.33	76.68	77.98	79.12	80.35	81.46	82.37	82.91
442	"Luxembourg"	69.04	70.76	72.46	73.22	73.85	75.22	76.41	78.18	79.14	80.23	81.37	82.17	83.45
528	"Netherlands"	73.24	74.67	75.81	76.36	77.11	78.43	79.45	79.92	80.19	80.49	80.96	82.2	83.14
756	"Switzerland"	71.63	73.24	74.43	75.44	76.77	78.45	79.4	80.56	81.25	82.16	83.08	84.09	84.75
904	"LATIN AMERICA AND THE CARIBBEAN"	53.008693821967	56.0105118952089	58.8426707237133	61.2720700129336	63.8279455524743	65.9672497126863	68.1144785293091	70.0255378944519	71.8936917523278	73.8490266364357	75.5360099652689	76.815402896845	77.9560862482891
915	"Caribbean"	53.540446408091	56.8465611161567	60.0252728332812	62.7216832534458	64.8511995894244	66.4498202727673	67.5361921632073	69.0699248723074	70.1768946245302	71.5582342935649	72.5997848512412	74.041516149862	75.2184107878102
28	"Antigua and Barbuda"	60.75	63.07	65.21	67.19	68.94	70.51	71.92	73.19	74.36	75.44	76.43	77.36	78.21
533	"Aruba"	61.6	65.6	68.3	70	72.6	74.3	75.2	75.8	76	76.2	76.39	77.09	77.76
44	"Bahamas"	61.41	63.7	65.76	67.62	69.32	70.87	72.3	73.63	74.53	74.89	76.17	77.27	78.09
52	"Barbados"	59.25	61.84	64.18	66.6	68.46	70.11	71.58	72.89	74.08	75.15	76	76.86	77.71
192	"Cuba"	61.28	64.16	67.11	70.2	72.73	74.91	75.97	76.57	76.73	78.23	79.09	80.74	81.27
531	"Curacao"	62.23	65.78	68.24	69.96	72.29	74.78	76.39	77.37	77.48	77.82	78.59	79.38	80.7
214	"Dominican Republic"	47.31	51.41	55.22	58.67	61.77	63.97	66.09	68.97	71.86	73.12	74.35	75.45	76.45
308	"Grenada"	57.86	60.51	62.8	64.77	66.45	67.91	69.17	70.28	71.25	72.11	73.22	74.4	75.59
312	"Guadeloupe"	54.93	59.26	63.04	66.35	69.26	71.85	74.15	76.23	78.12	79.83	81.41	82.86	83.98
332	"Haiti"	38.76	41.95	44.89	47.59	49.4	51.59	53.02	55.15	57.03	58.9	60.14	62.26	64.42
388	"Jamaica"	60.03	64.28	67.3	69.09	70.44	72.21	73.68	74.05	74.47	74.82	75.63	76.81	77.89
474	"Martinique"	56.89	60.09	63.04	65.82	68.88	71.65	74.16	76.44	78.52	80.42	82.18	83.21	84.36
630	"Puerto Rico"	65.68	70.43	72.07	73.85	75.83	76.93	77.41	78.81	78.54	79.59	80.88	81.79	83.17
662	"Saint Lucia"	55.29	58.78	63.01	64.69	67.83	70.8	73.45	73.44	73.47	73.08	74.03	76.62	77.57
670	"Saint Vincent and the Grenadines"	52.21	56.75	62.5	65.78	67.76	68.9	70.51	71.91	72.63	72.88	73.26	73.99	74.9
