"country_code"	"name"	"2015-2020"	"2020-2025"	"2025-2030"	"2030-2035"	"2035-2040"	"2040-2045"	"2045-2050"	"2050-2055"	"2055-2060"	"2060-2065"	"2065-2070"	"2070-2075"	"2075-2080"	"2080-2085"	"2085-2090"	"2090-2095"	"2095-2100"
4	"Afghanistan"	65.0484	67.6345	69.6932	71.4484	72.9295	74.2645	75.5223	76.6916	77.899	79.021	80.1828	81.2878	82.4385	83.3635	84.285	85.0781	85.7502
8	"Albania"	78.1076	79.7286	81.1284	82.4846	83.6647	84.6819	85.53	86.2875	87.0464	87.839	88.5802	89.3019	90.0306	90.7958	91.4963	92.2337	92.918
12	"Algeria"	76.8227	78.4936	79.9677	81.3156	82.5886	83.8061	84.852	85.6753	86.4969	87.295	88.0535	88.8267	89.5562	90.2454	90.9884	91.6622	92.3771
24	"Angola"	60.9034	63.1344	65.0355	66.6925	68.0797	69.3832	70.5096	71.6531	72.7476	73.7409	74.7867	75.7881	76.7976	77.9359	78.9265	79.944	80.9442
28	"Antigua and Barbuda"	75.7485	77.2541	78.6498	79.8972	81.1257	82.3441	83.4511	84.4172	85.2289	85.9269	86.6701	87.3347	88.1142	88.7926	89.5282	90.1854	90.8946
32	"Argentina"	74.6847	76.3429	77.8798	79.3235	80.7149	81.8924	82.9497	83.8536	84.6708	85.4033	86.1068	86.8444	87.5549	88.2628	88.9671	89.6672	90.3625
51	"Armenia"	73.2143	74.8879	76.319	77.7331	78.9976	80.1841	81.4022	82.539	83.5593	84.4811	85.2258	85.9544	86.6626	87.3511	88.0612	88.7693	89.4413
533	"Aruba"	75.2288	76.6898	77.968	79.1481	80.3056	81.4302	82.5037	83.4627	84.3502	85.1104	85.7638	86.4627	87.1317	87.8042	88.4613	89.1596	89.8072
36	"Australia"	82.653	83.9328	84.8885	85.7293	86.4994	87.3001	88.0742	88.8756	89.6111	90.3571	91.1387	91.9125	92.6398	93.3712	94.1418	94.8286	95.5601
40	"Austria"	80.9439	82.5523	83.7653	84.7217	85.5302	86.3316	87.131	87.8891	88.6626	89.4375	90.2362	90.9917	91.6588	92.4443	93.1259	93.8334	94.5128
31	"Azerbaijan"	70.8419	72.1065	73.275	74.323	75.4202	76.5106	77.5362	78.5692	79.6495	80.6572	81.7227	82.7592	83.6938	84.5304	85.2718	85.8947	86.5769
44	"Bahamas"	74.4537	76.0474	77.4654	78.8129	80.0587	81.2965	82.4791	83.5212	84.4466	85.2256	85.9328	86.6782	87.3724	88.0749	88.726	89.4131	90.1596
48	"Bahrain"	77.8051	79.0453	80.1842	81.1839	82.1404	83.097	83.9874	84.8706	85.5741	86.2897	86.9973	87.6891	88.3448	89.023	89.6808	90.3384	90.9937
50	"Bangladesh"	73.2812	75.4429	77.2864	78.9804	80.499	81.9246	83.2328	84.4108	85.3765	86.2588	87.0739	87.8422	88.6052	89.3712	90.112	90.8281	91.5383
52	"Barbados"	75.36	76.8566	78.2023	79.4468	80.678	81.8487	82.9874	84.0018	84.8682	85.6472	86.3794	87.0658	87.7971	88.4812	89.2044	89.8932	90.5995
112	"Belarus"	69.2315	71.0275	72.6023	74.1353	75.611	77.0068	78.3116	79.5838	80.6688	81.7023	82.6051	83.437	84.14	84.8234	85.5089	86.1071	86.8009
56	"Belgium"	80.4987	82.2304	83.5059	84.5082	85.3534	86.1727	86.9208	87.7	88.4628	89.1508	89.8921	90.5798	91.3082	92.0488	92.7714	93.4761	94.1552
84	"Belize"	69.8171	71.4149	72.7312	73.965	75.1492	76.2663	77.3985	78.4857	79.5688	80.7029	81.7361	82.7874	83.7206	84.577	85.3096	85.9697	86.6305
204	"Benin"	61.8515	63.8354	65.5616	66.9621	68.1549	69.2019	70.2241	71.152	72.0317	72.8742	73.7386	74.6234	75.5397	76.3796	77.2723	78.1821	79.1233
64	"Bhutan"	72.2412	74.5123	76.3282	77.9748	79.3463	80.6688	81.8801	83.0439	84.1008	85.0095	85.7978	86.6056	87.3429	88.0892	88.7584	89.4999	90.2386
68	"Bolivia (Plurinational State of)"	69.0749	71.4832	73.4627	75.1995	76.7987	78.2187	79.6373	80.9686	82.1643	83.3433	84.2809	85.1117	85.8622	86.5559	87.2084	87.8732	88.5497
70	"Bosnia and Herzegovina"	76.2702	77.9512	79.3947	80.787	82.0402	83.2892	84.3034	85.1669	85.8503	86.6331	87.3661	88.0978	88.8207	89.5439	90.2467	90.9056	91.6074
72	"Botswana"	67.6034	70.5059	72.5015	74.2439	75.8931	77.4831	78.9663	80.4902	81.8971	83.2045	84.3126	85.4426	86.5407	87.3533	88.0777	88.695	89.279
76	"Brazil"	73.9279	75.8809	77.5717	79.2349	80.7154	82.0293	83.1381	84.1586	85.0116	85.763	86.554	87.281	88.0572	88.8089	89.5086	90.2316	90.9708
96	"Brunei Darussalam"	77.4796	78.9212	80.179	81.3576	82.4972	83.6162	84.5725	85.3954	86.1482	86.8784	87.5957	88.3188	89.0018	89.7138	90.3998	91.0689	91.7327
100	"Bulgaria"	73.2127	74.691	76.0231	77.2763	78.4467	79.6557	80.7399	81.8055	82.851	83.7559	84.5224	85.1932	85.8598	86.4896	87.1277	87.7932	88.4538
