"country_code"	"name"	"1950-1955"	"1955-1960"	"1960-1965"	"1965-1970"	"1970-1975"	"1975-1980"	"1980-1985"	"1985-1990"	"1990-1995"	"1995-2000"	"2000-2005"	"2005-2010"	"2010-2015"
900	"WORLD"	4.9554330739797	4.88516723641279	5.034200166606	4.92294423592788	4.46410578213011	3.86533270459093	3.60005445756208	3.44234760609117	3.02086955996182	2.74752756933238	2.63087289568852	2.56918449500329	2.51644887291982
901	"More developed regions"	2.81921317722306	2.79277049932963	2.65929612715361	2.38401865694914	2.15605674326927	1.91978435604081	1.84443984396501	1.80875352321989	1.66979752311738	1.56616567288618	1.57755671136893	1.6675070899378	1.66908312823062
902	"Less developed regions"	6.06163482372298	5.92206314829409	6.15105443578003	6.03368929207135	5.39641754403596	4.58327000144891	4.17654476448886	3.90934365679614	3.35954973286639	3.00924391754679	2.8408956711167	2.73101965743317	2.65299564236514
941	"Least developed countries"	6.5756886895667	6.63440362612073	6.72209917395717	6.76454686463534	6.75198611058676	6.67763839313384	6.53928395843239	6.1789490723873	5.7554005515825	5.37718839564856	5.00138845870208	4.6353907533894	4.29917088063162
934	"Less developed regions, excluding least developed countries"	5.99546650726956	5.82772954477314	6.07370439983114	5.93814459782291	5.22117676373401	4.31465723346677	3.88136771583792	3.63125109370111	3.05867860319921	2.69549395252827	2.53538192248435	2.43886328110857	2.37301634113556
948	"Less developed regions, excluding China"	6.07361364518991	6.14764139766388	6.14360364275728	5.97998553631885	5.69015542474515	5.28144497587566	4.92401126098458	4.46591122801221	4.00705954430727	3.62899054117651	3.34125857753317	3.13607682552248	2.97239930910325
1503	"High-income countries"	2.98043202659686	3.01279167457609	2.94001254553751	2.63987685273116	2.31800365210131	2.01525531527946	1.8992289543178	1.81489113270966	1.77700367059237	1.69650962870096	1.67584189289499	1.73169447233625	1.6945684477607
1517	"Middle-income countries"	5.63668273278885	5.48209088558497	5.69922848908805	5.60306358760086	5.02141147282657	4.24698699641274	3.8716578138304	3.64480039820956	3.07097107751677	2.71364125675713	2.55770958068452	2.45984340543765	2.39848461584055
1502	"Upper-middle-income countries"	5.46271533704466	5.11018287818974	5.50531896258317	5.42360950678662	4.52623158143396	3.39439814425505	2.98573345435011	2.93562751511053	2.25742146854565	1.89406342108702	1.81200884879184	1.80122763773899	1.84737244994959
1501	"Lower-middle-income countries"	5.84697984776002	5.92723849161117	5.93050396596693	5.8282321621528	5.6152311110318	5.26397589608321	4.94662629279891	4.50661197384385	4.02599963200784	3.62361486187042	3.32700149591083	3.09080772153871	2.88469755399455
1500	"Low-income countries"	6.39418965533991	6.53570609364972	6.48317899984766	6.59104504741869	6.61604599338695	6.54526509568131	6.561451206249	6.43016767767863	6.22752524084595	6.01130272196687	5.71194562402395	5.38223942927873	4.99642760818934
947	"Sub-Saharan Africa"	6.56814334682096	6.59927919214667	6.66772929359077	6.6951207124585	6.77222924533876	6.77852662038504	6.70101898339463	6.48886586550899	6.15983594913205	5.8958667836752	5.64945151132136	5.39748092553534	5.09711355731578
903	"AFRICA"	6.61941019690537	6.66159545399453	6.7246880808439	6.7164049441781	6.70813995195417	6.64090327274374	6.48460726041806	6.17877314724894	5.71665852419179	5.34289876174343	5.08423623941592	4.89049931227294	4.72435504240837
910	"Eastern Africa"	7.05084798269936	7.04923463850168	7.1087895626158	7.10933637089692	7.14333945789519	7.1015191660934	7.01720914572663	6.79915775804466	6.41033885328425	6.12006127834229	5.75841712270591	5.34670351649515	4.88562670768131
108	"Burundi"	6.801	6.857	7.071	7.268	7.3	7.436	7.4	7.55	7.4	7.15	6.85	6.5	6
174	"Comoros"	6	6.601	6.909	7.05	7.05	7.05	7.05	6.7	6.1	5.6	5.2	4.9	4.6
262	"Djibouti"	6.312	6.3874	6.547	6.707	6.845	6.644	6.45	6.181	5.85	4.812	4.21	3.55	3.1
232	"Eritrea"	6.965	6.965	6.815	6.699	6.62	6.62	6.7	6.51	6.2	5.6	5.1	4.8	4.4
231	"Ethiopia"	7.1696	6.9023	6.8972	6.8691	7.1038	7.1838	7.4247	7.3673	7.0888	6.8335	6.131	5.258	4.63
404	"Kenya"	7.481	7.785	8.065	8.11	7.99	7.64	7.216	6.538	5.65	5.35	5	4.65	4.1
450	"Madagascar"	7.3	7.3	7.3	7.3	7.2	6.95	6.5	6.25	6.1	5.801	5.278	4.83	4.4
454	"Malawi"	6.85	6.9	7.0037	7.2038	7.4019	7.6	7.6	7.25	6.6	6.3	6	5.725	4.875
480	"Mauritius"	5.895	5.895	6.195	4.61	3.466	3.105	2.3015	2.3118	2.2465	2.0332	1.9335	1.698	1.4859
175	"Mayotte"	7.91	7.91	7.91	7.91	7.91	7.91	7.3504	6.727	5.25	5.08	4.8	4.6	4.1
508	"Mozambique"	7	7	6.9	6.85	6.8	6.55	6.4	6.3	6.1	5.85	5.8	5.65	5.45
638	"Reunion"	6.9294	6.5699	6.5632	5.6722	3.875	3.12	2.7765	2.713	2.405	2.3279	2.445	2.3969	2.4
646	"Rwanda"	8	8.15	8.2	8.2	8.284	8.432	8.375	7.8	6.554	5.9	5.4	4.85	4.2
690	"Seychelles"	5	5	5.59	5.92	5.3819	4.2696	3.5077	2.9377	2.5734	2.178	2.2	2.3	2.38
706	"Somalia"	7.25	7.25	7.25	7.25	7.1	7	7.071	7.258	7.531	7.698	7.465	7.102	6.6098
728	"South Sudan"	6.65	6.7	6.75	6.85	6.9	6.92	6.783	6.83	6.65	6.42	6	5.6	5.15
800	"Uganda"	6.9	6.95	7.05	7.12	7.1	7.1	7.1	7.1	7.063	6.946	6.745	6.38	5.9126
834	"United Republic of Tanzania"	6.74	6.801	6.8	6.79	6.75	6.73	6.55	6.36	6.05	5.75	5.66	5.579	5.2395
894	"Zambia"	6.7	6.95	7.25	7.3	7.4	7.25	6.9	6.6	6.3	6.1	5.95	5.6	5.2
716	"Zimbabwe"	6.8	7	7.3	7.4	7.4	7.3	6.74	5.656	4.773	4.2	4	4	4
911	"Middle Africa"	6.07558199275192	6.11212992119422	6.24366992324591	6.35390521243029	6.49758242676108	6.65201588658226	6.73241739209632	6.75844659545604	6.67298735891728	6.52490869694761	6.38920371952209	6.23521704356404	5.93921691696675
24	"Angola"	7.3	7.35	7.6	7.6	7.6	7.6	7.4	7.35	7.1	6.75	6.55	6.35	5.95
120	"Cameroon"	5.489	5.527	5.805	6.085	6.307	6.5	6.702	6.598	6.217	5.75	5.45	5.25	4.95
140	"Central African Republic"	5.516	5.75	5.9	5.95	5.95	5.95	5.95	5.9	5.7	5.55	5.45	5.3	5.1
148	"Chad"	6.1	6.2	6.3	6.4	6.671	6.874	7.037	7.212	7.388	7.407	7.237	6.853	6.31
178	"Congo"	5.684	5.786	5.989	6.192	6.35	6.35	6	5.547	5.207	5.125	5.07	5	4.86
180	"Democratic Republic of the Congo"	5.98	5.98	6.04	6.15	6.289	6.462	6.5975	6.7069	6.7689	6.77	6.7167	6.6334	6.4
226	"Equatorial Guinea"	5.666	5.6526	5.6731	5.7928	5.8037	5.7921	5.8925	5.9823	5.9703	5.9361	5.692	5.4005	4.9942
266	"Gabon"	3.987	4.201	4.587	4.933	5.228	5.572	5.721	5.577	5.217	4.766	4.35	4.15	4
678	"Sao Tome and Principe"	6.2	6.2	6.3	6.4	6.5155	6.495	6.2372	5.9594	5.6823	5.4106	5.1486	4.9	4.6677
912	"Northern Africa"	6.80107123412706	6.87379822620491	6.9360460176664	6.82767698181692	6.52236911738274	6.18492660701409	5.73936174617284	5.1112409869445	4.20934127211715	3.46727889604512	3.15041222006376	3.09485048157758	3.30956870105841
12	"Algeria"	7.278	7.384	7.648	7.648	7.572	7.175	6.315	5.302	4.12	2.885	2.3843	2.724	2.96
818	"Egypt"	6.75	6.75	6.65	6.45	6	5.7	5.49	5.15	4.12	3.405	3.15	2.981	3.381
434	"Libya"	7.1434	7.2	7.3	7.992	8.1	7.668	6.6806	5.712	4.215	3.2	2.64	2.43	2.4
504	"Morocco"	6.608	6.896	7.1	6.85	6.4	5.9	5.4	4.447	3.701	2.968	2.68	2.55	2.6
729	"Sudan"	6.65	6.65	6.75	6.861	6.9	6.92	6.63	6.3	6	5.65	5.3	5	4.75
788	"Tunisia"	6.65	6.85	6.99	6.92	6.385	5.65	4.82	4.0019	2.98	2.3435	2.04	2.0239	2.2521
732	"Western Sahara"	6.342	6.424	6.534	6.6	6.5732	6.234	5.3321	4.6	4	3.4	2.85	2.55	2.6
913	"Southern Africa"	6.0638517439148	6.07114859197366	6.03097557029971	5.85980457451153	5.5983075431615	5.18552044640409	4.74867796256377	4.14870218746831	3.49631986289395	3.0884724446617	2.85377852602323	2.71354768922609	2.63993131173254
72	"Botswana"	6.5	6.575	6.65	6.7	6.55	6.35	5.95	4.9	4.25	3.675	3.15	2.9	2.875
426	"Lesotho"	5.84	5.861	5.811	5.8	5.8	5.686	5.459	5.135	4.701	4.373	3.793	3.373	3.26
516	"Namibia"	6	6.1	6.2	6.3	6.6	6.6	6.2	5.547	4.912	4.292	3.808	3.6	3.6
710	"South Africa"	6.05	6.05	6	5.8	5.5	5.05	4.6	4	3.34	2.95	2.75	2.625	2.55
748	"Swaziland"	6.7	6.7	6.75	6.849	6.866	6.733	6.5	6	5.2	4.45	4	3.75	3.3
914	"Western Africa"	6.42874372196512	6.48570562184052	6.55874830633785	6.62697049579998	6.80425266052021	6.90575278261926	6.86631247663559	6.67138885841646	6.40675770261491	6.15878098971926	5.95280546949072	5.75096679835043	5.52937636474777
204	"Benin"	5.857	6.1341	6.4228	6.6491	6.8349	6.9952	7.0087	6.8818	6.5629	6.1566	5.7841	5.4949	5.2202
854	"Burkina Faso"	6.1035	6.243	6.35	6.5627	6.7	7.0182	7.1722	7.0658	6.932	6.7293	6.4306	6.0789	5.6462
132	"Cabo Verde"	6.5663	6.764	6.9728	6.9654	6.8639	6.615	6.1	5.6344	4.9303	4.1449	3.4183	2.887	2.497
384	"Cote d'Ivoire"	7.4513	7.6194	7.7585	7.9037	7.9261	7.8123	7.3125	6.85	6.41	6.05	5.68	5.3975	5.1357
270	"Gambia"	5.2875	5.4639	5.6969	5.9633	6.2023	6.3384	6.2918	6.1417	6.0808	5.9907	5.8961	5.7649	5.6226
288	"Ghana"	6.442	6.6391	6.8436	6.9514	6.8975	6.6878	6.3494	5.8817	5.3426	5.0189	4.6428	4.3653	4.1803
324	"Guinea"	6	6.0742	6.1483	6.1788	6.2912	6.4513	6.589	6.6321	6.5137	6.2354	5.9118	5.535	5.1345
624	"Guinea-Bissau"	5.9	5.9	5.95	6	6.1	6.25	6.6982	6.6834	6.5	6.0471	5.6	5.2	4.9
430	"Liberia"	6.2714	6.3502	6.4695	6.5923	6.7989	6.9317	6.9555	6.7229	6.274	6.0481	5.6793	5.2287	4.8323
466	"Mali"	6.95	6.95	7	7.1	7.15	7.15	7.15	7.15	7.15	6.95	6.85	6.7	6.35
478	"Mauritania"	6.3378	6.7053	6.7863	6.7896	6.7498	6.5726	6.3386	6.1491	5.9134	5.6073	5.309	5.0734	4.8816
562	"Niger"	7.3	7.4	7.5	7.55	7.6	7.75	7.9	7.8	7.75	7.7	7.65	7.55	7.4
566	"Nigeria"	6.3544	6.3544	6.3544	6.3544	6.6094	6.7629	6.7559	6.6035	6.3697	6.1703	6.0512	5.91	5.74
686	"Senegal"	6.8	6.9	7.1	7.25	7.3	7.275	7.275	6.775	6.275	5.725	5.275	5.1	5
694	"Sierra Leone"	6.0297	6.0297	6.25	6.4135	6.565	6.6458	6.7219	6.7219	6.6858	6.4779	6.1074	5.5651	4.8418
768	"Togo"	6.3344	6.4217	6.6518	6.937	7.1986	7.2768	7.0567	6.6222	6.0195	5.5448	5.3064	5.0358	4.6895
935	"ASIA"	5.79632371141121	5.55916652612403	5.8133300755433	5.72602959639904	5.02637855172757	4.09562369278449	3.70436380901127	3.49898592943105	2.92059129846384	2.56077921673863	2.40950626573613	2.30344218959735	2.20322714629334
906	"Eastern Asia"	5.56401056049798	4.9838881466098	5.52631973438732	5.53027706676843	4.35795814678628	2.85639936070568	2.47605880451344	2.59449516276173	1.86687253763167	1.50655624334371	1.52100268432369	1.55936322008623	1.59356632283746
156	"China"	6.025	5.4	6.2	6.25	4.77	3	2.55	2.725	1.895	1.51	1.55	1.58	1.6
344	"China, Hong Kong SAR"	4.44	4.72	5.05	3.645	3.01	2.23	1.715	1.3562	1.26	1.06	0.95	1.0362	1.2045
446	"China, Macao SAR"	4.3858	4.81	4.4077	2.7367	1.793	1.4079	2.06	2	1.405	1.116	0.8252	0.9379	1.1923
158	"China, Taiwan Province of China"	6.72	6.1383	5.3458	4.3842	3.3308	2.7417	2.2325	1.7675	1.7583	1.6675	1.325	1.0508	1.1058
408	"Dem. People's Republic of Korea"	3.462	5.117	3.8501	4.388	4.001	2.85	2.801	2.358	2.25	2.01	2	1.999	1.95
392	"Japan"	2.96	2.17	2.03	2.04	2.134	1.831	1.762	1.65	1.476	1.369	1.298	1.3388	1.4087
496	"Mongolia"	5.6	6.3	7.5	7.5	7.5	6.65	5.75	4.8407	3.2726	2.3957	2.0759	2.3731	2.8325
410	"Republic of Korea"	5.653	6.332	5.6	4.65	4.002	2.919	2.234	1.567	1.6764	1.5005	1.2137	1.173	1.2331
921	"South-Central Asia"	5.9968626611938	6.03329200868015	6.05104641553645	5.90514260817447	5.6392457959485	5.27410650076726	4.98746485468026	4.54472662835093	4.01919231065145	3.57768808184871	3.16773055069577	2.84652753782592	2.54381365709476
5500	"Central Asia"	4.85766137003137	5.32152141327693	5.57102104885087	5.16198085369264	5.02395053888745	4.5092715091955	4.13385023298745	3.99523194901601	3.57216981940535	2.88820502346853	2.51443211019955	2.6600515695508	2.70655396964896
398	"Kazakhstan"	4.406	4.555	4.431	3.671	3.607	3.2334	3.0442	3.033	2.55	2	2.006	2.5406	2.7
417	"Kyrgyzstan"	4.3607	5.1993	5.5534	5.2072	5.1166	4.5921	4.1969	4.0584	3.6377	2.9582	2.5	2.78	3.1167
762	"Tajikistan"	5.4	6.199	6.8	7	6.834	5.897	5.6	5.5	4.877	4.29	3.6	3.5	3.5
795	"Turkmenistan"	5.3	6.2	6.8	6.56	6.187	5.6	4.79	4.55	4.03	3.03	2.755	2.65	3
860	"Uzbekistan"	5.3	5.9	6.5	6.4	6.1561	5.4649	4.8	4.4001	3.95	3.1	2.5126	2.49	2.38
5501	"Southern Asia"	6.04115863554289	6.06211660286372	6.06908956485157	5.93678174072307	5.66754272374002	5.30977619747682	5.02520080884323	4.56713140482498	4.03834500519177	3.60640164620659	3.19396663843975	2.8545330242869	2.53756161205415
4	"Afghanistan"	7.45	7.45	7.45	7.45	7.45	7.45	7.45	7.4689	7.482	7.6537	7.1816	6.3712	5.2552
50	"Bangladesh"	6.359	6.6225	6.804	6.9206	6.9098	6.6301	5.9773	4.9834	4.0603	3.4325	2.9364	2.4811	2.2208
64	"Bhutan"	6.67	6.67	6.67	6.67	6.67	6.67	6.3885	6.1064	5.0703	4.1287	3.1436	2.6187	2.2
356	"India"	5.903	5.896	5.89	5.7226	5.4104	4.9744	4.6816	4.2656	3.833	3.4829	3.1405	2.7961	2.4383
364	"Iran (Islamic Republic of)"	6.9086	6.9086	6.9086	6.6802	6.2407	6.2799	6.5339	5.62	3.95	2.634	1.9666	1.7946	1.7453
462	"Maldives"	6.0299	6.8135	7.1197	7.2226	7.1698	6.8547	7.2575	6.6645	5.1593	3.5197	2.5733	2.2573	2.2228
524	"Nepal"	5.9588	5.9588	5.9588	5.9588	5.8662	5.7952	5.6202	5.3293	4.9701	4.4066	3.6361	2.9634	2.3178
586	"Pakistan"	6.6	6.6	6.6	6.6	6.6	6.6	6.444	6.2967	5.6691	4.9945	4.23	3.98	3.72
144	"Sri Lanka"	5.8	5.8	5.2	4.7	4	3.6064	3.1894	2.644	2.3839	2.2431	2.262	2.279	2.1113
920	"South-Eastern Asia"	5.92732933894572	6.11830277720332	6.09076189239886	5.9149893502039	5.48415674536594	4.80542747568172	4.20135433081104	3.5769723188408	3.10647766226397	2.68993460616824	2.53069574949858	2.42324063645295	2.34594225908266
