"name"	"country_code"	"2015"	"2020"	"2025"	"2030"	"2035"	"2040"	"2045"	"2050"	"2055"	"2060"	"2065"	"2070"	"2075"	"2080"	"2085"	"2090"	"2095"	"2100"
"Morocco"	504	34803.322	36723.769	38191.401	39258.907	40073.12	40613.592	40850.917	40766.839	40373.994	39689.304	38740.637	37548.965	36138.624	34553.766	32844.25	31051.069	29201.316	27335.165
"Sudan"	729	38647.803	43186.402	47996.434	52911.016	58004.908	63137.517	68148.452	72919.923	77387.123	81525.022	85322.66	88722.625	91620.066	93931.347	95639.644	96780.328	97395.115	97550.362
"Tunisia"	788	11273.661	11786.912	12136.342	12336.182	12450.951	12507.093	12505.094	12422.667	12241.403	11964.685	11615.295	11215.533	10781.163	10322.356	9848.764	9366.402	8873.501	8369.18
"Western Sahara"	732	526.216	591.622	652.244	707.373	758.647	805.489	847.488	883.86	912.568	933.349	947.033	954.433	956.484	953.628	946.194	934.58	918.943	899.755
"Southern Africa"	913	63419.639	66920.931	69604.397	71560.823	73187.781	74458.668	75279.403	75572.355	75346.619	74654.599	73559.216	72084.568	70236.474	68046.496	65563.931	62858.402	60000.042	57052.536
"Botswana"	72	2209.197	2391.633	2549.597	2683.123	2802.234	2905.037	2987.218	3043.644	3071.115	3070.066	3043.069	2993.969	2926.913	2845.307	2751.216	2646.106	2531.822	2411.456
"Lesotho"	426	2174.645	2298.14	2401.298	2489.396	2575.943	2658.8	2733.339	2794.041	2837.558	2860.118	2860.518	2839.683	2798.788	2739.653	2664.445	2575.644	2475.811	2367.49
"Namibia"	516	2425.561	2670.013	2896.87	3108.924	3314.273	3509.569	3689.362	3846.432	3974.826	4072.053	4138.11	4172.112	4173.79	4144.3	4085.704	4001.945	3896.511	3772.813
"South Africa"	710	55291.225	58137.214	60243.061	61689.536	62834.832	63660.693	64091.194	64069.929	63619.286	62797.616	61666.081	60244.827	58534.264	56558.395	54358.254	51993.383	49524.282	47003.808
"Swaziland"	748	1319.011	1423.931	1513.571	1589.844	1660.499	1724.569	1778.29	1818.309	1843.834	1854.746	1851.438	1833.977	1802.719	1758.841	1704.312	1641.324	1571.616	1496.969
"Western Africa"	914	352613.862	399422.755	448812.633	501146.667	557461.258	616428.14	676365.456	735783.93	793694.725	849293.816	902038.795	951096.952	995336.678	1033654.282	1065530.215	1090638.138	1108863.026	1120351.666
"Benin"	204	10575.952	12024.976	13530.399	15088.412	16724.691	18402.238	20067.108	21677.635	23216.167	24671.649	26032.985	27263.491	28334.165	29221.785	29922.491	30433.295	30754.172	30895.967
"Burkina Faso"	854	18110.624	20737.276	23513.918	26447.328	29571.115	32796.658	36015.835	39140.997	42138.47	44970.034	47610.01	50015.314	52124.926	53886.001	55268.923	56257.219	56869.104	57123.666
"Cabo Verde"	132	532.913	561.286	585.606	605.874	623.034	635.706	643.098	645.113	641.668	633.124	619.584	601.046	577.769	550.721	521.05	489.974	458.377	426.977
"Cote d'Ivoire"	384	23108.472	25954.326	28973.385	32149.804	35552.195	39099.224	42706.711	46313.465	49868.875	53337.984	56655.664	59763.644	62609.475	65160.958	67377.435	69245.501	70731.806	71838.522
"Gambia"	270	1977.59	2275.139	2583.545	2899.449	3224.814	3549.334	3860.43	4147.892	4405.931	4631.616	4823.428	4979.229	5094.644	5165.662	5190.959	5173.044	5115.551	5024.713
"Ghana"	288	27582.821	30464.703	33228.903	35903.736	38598.509	41250.231	43779.923	46068.374	48034.93	49679.574	51032.94	52104.215	52865.802	53283.944	53346.996	53057.472	52476.365	51660.496
"Guinea"	324	12091.533	13638.422	15290.081	17005.669	18801.248	20629.384	22446.616	24211.947	25888.602	27454.411	28882.693	30150.387	31234.561	32118.223	32786.71	33237.055	33470.363	33503.194
"Guinea-Bissau"	624	1770.526	1983.769	2194.719	2403.006	2617.254	2834.637	3047.123	3246.231	3426.441	3586.018	3725.268	3842.472	3935.845	4002.266	4041.838	4054.156	4041.553	4006.949
"Liberia"	430	4499.621	5061.031	5647.661	6257.687	6897.477	7546.961	8188.082	8806.483	9395.172	9947.076	10456.602	10914.555	11310.987	11637.698	11888.494	12062.123	12159.663	12187.911
"Mali"	466	17467.905	20131.509	23033.474	26180.409	29570.771	33081.511	36585.642	39991.293	43262.209	46350.032	49215.249	51790.894	54003.616	55805.53	57159.682	58053.44	58505.58	58538.878
"Mauritania"	478	4182.341	4745.731	5309.543	5871.502	6448.419	7029.859	7600.858	8146.46	8655.195	9122.866	9546.898	9923.1	10245.262	10507.575	10706.245	10836.521	10903.441	10911.929
"Niger"	562	19896.965	23905.815	28578.961	33981.604	40206.258	47197.85	54864.903	63099.381	71789.728	80801.444	89974.05	99104.386	108052.457	116585.364	124575.74	131894.913	138432.525	144101.972
"Nigeria"	566	181181.744	204586.961	229276.674	255535.878	283920.856	313734.985	344069.51	374155.091	403461.582	431524.296	458113.893	482863.671	505118.324	524279.405	540127.228	552523.754	561356.729	566672.876
"Saint Helena"	654	4.034	4.094	4.131	4.137	4.092	4.001	3.882	3.747	3.608	3.462	3.321	3.182	3.037	2.881	2.704	2.509	2.313	2.135
"Senegal"	686	14976.994	17056.104	19169.88	21340.368	23640.14	26035.16	28456.653	30827.845	33097.174	35243.787	37264.073	39147.984	40864.919	42380.11	43660.556	44677.205	45426.994	45915.583
"Sierra Leone"	694	7237.025	7978.307	8680.164	9348.303	9994.252	10593.891	11120.758	11557.856	11899.762	12140.441	12279.891	12314.671	12242.298	12062.81	11788.591	11435.818	11022.08	10565.595
"Togo"	768	7416.802	8313.306	9211.589	10123.501	11066.133	12006.51	12908.324	13744.12	14509.211	15196.002	15802.246	16314.711	16718.591	17003.349	17164.573	17204.139	17136.41	16974.303
"ASIA"	935	4419897.601	4580964.421	4690456.729	4754353.291	4789396.499	4792155.896	4759303.508	4688660.345	4582774.863	4448101.366	4292051.077	4119446.461	3932990.52	3735193.399	3530642.875	3324659.155	3121010.167	2922289.498
"Eastern Asia"	906	1635150.365	1649398.069	1642999.047	1620556.165	1588104.882	1545910.262	1494007.382	1432228.714	1361820.609	1286046.703	1208888.265	1132923.844	1058552.503	985767.189	915626.852	849538.815	787972.992	729919.307
"China"	156	1397028.553	1412183.417	1408858.154	1391063.971	1364222.036	1328647.412	1284212.188	1230643.527	1169178.241	1102987.71	1035755.367	969677.354	904854.108	841038.627	779399.747	721377.312	667511.092	616707.978
"China, Hong Kong SAR"	344	7245.701	7470.512	7575.746	7668.513	7701.456	7677.188	7609.21	7503.147	7361.106	7194.502	7013.244	6822.214	6620.963	6415.833	6215.249	6031.68	5866.769	5720.713
"China, Macao SAR"	446	600.942	644.815	683.711	716.389	743.758	765.938	783.622	797.476	806.721	811.564	812.399	809.779	803.646	794.488	782.669	771.022	761.929	754.432
"China, Taiwan Province of China"	158	23485.755	23601.368	23505.827	23236.598	22848.199	22281.498	21529.998	20625.087	19598.34	18499.753	17374.449	16246.242	15128.679	14046.232	13034.856	12106.973	11260.654	10509.829
"Dem. People's Republic of Korea"	408	25243.917	25612.016	25749.134	25683.391	25472.441	25109.517	24588.678	23899.725	23070.708	22164.926	21230.907	20290.516	19328.794	18332.511	17304.709	16269.152	15251.604	14272.106
"Japan"	392	127974.958	125628.03	122165.175	117933.086	113408.039	108698.971	103942.628	99198.52	94393.5	89368.283	84136.185	78928.569	74000.617	69554.72	65457.29	61599.989	57891.827	54308.66
"Mongolia"	496	2976.877	3177.567	3321.245	3419.983	3495.508	3555.84	3602.605	3631.23	3630.047	3595.011	3534.952	3461.681	3382.687	3300.701	3213.503	3116.407	3006.236	2883.52
"Republic of Korea"	410	50593.662	51080.344	51140.055	50834.234	50213.445	49173.898	47738.453	45930.002	43781.946	41424.954	39030.762	36687.489	34433.009	32284.077	30218.829	28266.28	26422.881	24762.069
"South-Central Asia"	921	1892013.476	1990050.422	2067384.645	2124356.711	2167841.226	2195122.127	2203813.079	2192832.807	2163432.962	2117868.854	2058172.059	1985583.334	1901865.33	1809174.946	1710443.517	1608671.974	1506160.038	1405459.479
"Central Asia"	5500	68705.005	73080.33	76323.937	78648.102	80590.181	82211.63	83344.531	83766.703	83424.513	82423.831	80927.424	79047.876	76823.45	74303.091	71544.285	68593.154	65470.855	62202.709
"Kazakhstan"	398	17749.648	18600.864	19166.746	19531.126	19834.842	20111.826	20340.226	20467.393	20447.361	20280.325	20008.013	19672.407	19291.906	18875.108	18409.335	17876.047	17257.874	16558.245
"Kyrgyzstan"	417	5865.401	6240.251	6517.183	6719.248	6893.688	7041.873	7145.632	7190.04	7175.887	7109.155	6999.739	6853.309	6672.651	6465.276	6238.567	5993.117	5722.877	5426.381
"Tajikistan"	762	8548.651	9382.982	10114.117	10748.667	11359.528	11955.969	12494.926	12919.751	13221.707	13422.88	13546.674	13593.838	13552.55	13416.155	13196.408	12910.231	12568.718	12171.936
"Turkmenistan"	795	5565.284	5971.644	6276.671	6496.504	6678.891	6834.266	6946.305	6992.304	6964.539	6875.216	6741.516	6578.48	6388.692	6172.102	5931.254	5670.839	5395	5110.837
"Uzbekistan"	860	30976.021	32884.589	34249.22	35152.557	35823.232	36267.696	36417.442	36197.215	35615.019	34736.255	33631.482	32349.842	30917.651	29374.45	27768.721	26142.92	24526.386	22935.31
"Southern Asia"	5501	1823308.471	1916970.092	1991060.708	2045708.609	2087251.045	2112910.497	2120468.548	2109066.104	2080008.449	2035445.023	1977244.635	1906535.458	1825041.88	1734871.855	1638899.232	1540078.82	1440689.183	1343256.77
"Afghanistan"	4	33736.494	37745.912	41485.836	44923.556	48134.989	51009.654	53412.313	55246.194	56500.609	57190.927	57327.012	56918.353	55960.018	54457.502	52489.605	50148.921	47557.364	44841.532
"Bangladesh"	50	161200.886	167980.501	173539.618	177200.646	179523.828	180331.046	179571.624	177214.964	173409.276	168344.801	162183.348	155048.399	147062.404	138340.369	129077.071	119513.914	109890.783	100449.691
"Bhutan"	64	787.386	826.52	854.823	872.935	884.421	889.62	888.241	879.469	862.886	838.887	808.482	772.687	732.841	690.129	645.946	601.642	558.322	516.717
"India"	356	1309053.98	1370035.548	1416864.215	1450139.817	1473700.704	1485032.519	1483026.319	1468059.308	1441656.263	1405370.639	1360373.798	1307207.142	1247166.628	1181846.21	1113241.759	1043449.669	974062.864	906865.402
"Iran (Islamic Republic of)"	364	79360.487	82622.971	84396.207	85032.739	85213.232	85101.641	84554.596	83225.371	80905.803	77644.431	73644.823	69128.741	64300.903	59409.806	54727.274	50379.36	46311.352	42391.906
"Maldives"	462	418.403	454.258	477.939	491.929	502.353	511.013	517.52	519.912	516.473	506.989	492.106	472.57	448.888	421.95	393.458	365.858	340.769	317.873
"Nepal"	524	28656.282	29925.18	30913.397	31560.383	31951.228	32066.414	31912.716	31493.777	30832.702	29931.324	28791.758	27421.139	25824.4	24030.413	22084.007	20056.859	18035.556	16104.177
"Pakistan"	586	189380.513	206485.518	221662.094	234856.263	247056.833	258146.449	267374.904	274001.221	277814.895	279104.753	278145.581	275136.323	270175.012	263379.836	255033.168	245448.847	234900.356	223783.665
"Sri Lanka"	144	20714.04	20893.684	20866.579	20630.341	20283.457	19822.141	19210.315	18425.888	17509.542	16512.272	15477.727	14430.104	13370.786	12295.64	11206.944	10113.75	9031.817	7985.807
"South-Eastern Asia"	920	634609.846	662651.388	683711.633	698260.299	708426.015	713692.385	713611.967	707797.724	696545.856	680672.593	661222.322	638941.496	614214.579	587322.876	558760.931	529285.669	499643.181	470573.14
"Brunei Darussalam"	96	417.542	440.064	457.284	469.583	478.385	483.387	484.306	480.758	472.518	460.191	444.774	427.151	408.015	387.963	367.431	346.78	326.353	306.399
"Cambodia"	116	15517.635	16499.732	17295.302	17905.872	18422.379	18843.879	19128.554	19234.281	19165.417	18942.705	18586.685	18100.479	17488.604	16774.36	15990.21	15168.48	14317.374	13447.856
"Indonesia"	360	258162.113	269652.652	277997.903	283508.726	287148.755	288598.748	287664.226	284246.105	278608.526	271198.852	262487.771	252823.763	242333.467	231107.993	219296.394	207127.03	194863.705	182847.004
"Lao People's Democratic Republic"	418	6663.967	7091.811	7433.368	7692.706	7894.043	8025.288	8075.636	8041.083	7927.783	7742.336	7491.465	7181.3	6819.855	6418.149	5990.106	5550.289	5108.772	4675.398
"Malaysia"	458	30723.155	32535.758	34049.554	35205.678	36083.888	36692.595	37064.188	37207.338	37092.678	36705.166	36054.75	35146.436	34001.673	32669.389	31218.945	29722.702	28232.438	26768.749
"Myanmar"	104	52403.669	54293.437	55627.044	56432.058	56821.235	56724.413	56112.757	55016.34	53502.44	51656.959	49557.814	47244.749	44748.215	42099.859	39372.444	36673.35	34104.107	31729.631
"Philippines"	608	101716.359	108677.285	114883.124	120266.041	125063.592	129047.162	132081.343	134108.756	135157.949	135222.959	134384.065	132698.503	130212.881	126976.771	123096.662	118719.166	113968.9	108969.641
"Singapore"	702	5535.262	5885.738	6030.078	6120.36	6166.81	6162.831	6104.277	5992.479	5830.776	5635.238	5420.329	5195.498	4964.161	4730.033	4492.275	4251.741	4008.583	3770.888
"Thailand"	764	68657.6	68826.285	68198.571	67046.907	65561.191	63659.972	61315.091	58528.732	55384.176	52061.696	48738.38	45508.322	42401.75	39373.882	36388.794	33450.635	30620.978	27993.716
"Timor-Leste"	626	1240.977	1371.238	1506.775	1645.861	1788.424	1928.828	2061.951	2183.62	2295.698	2397.879	2489.335	2566.197	2623.921	2660.359	2674.616	2668.874	2645.178	2605.294
"Viet Nam"	704	93571.567	97377.388	100232.63	101966.507	102997.313	103525.282	103519.638	102758.232	101107.895	98648.612	95566.954	92049.098	88212.037	84124.118	79873.054	75606.622	71446.793	67458.564
"Western Asia"	922	258123.914	278864.542	296361.404	311180.116	325024.376	337431.122	347871.08	355801.1	360975.436	363513.216	363768.431	361997.787	358358.108	352928.388	345811.575	337162.697	327233.956	316337.572
"Armenia"	51	2916.95	2909.602	2864.215	2792.016	2708.114	2616.168	2514.154	2397.214	2266.217	2126.164	1981.476	1834.143	1684.439	1534.311	1387.91	1249.86	1122.033	1003.637
"Azerbaijan"	31	9617.484	10001.487	10202.864	10275.548	10283.266	10216.722	10059.44	9814.167	9497.47	9131.003	8727.941	8294.842	7841.953	7382.578	6932.52	6500.757	6084.4	5677.051
"Bahrain"	48	1371.855	1684.191	1825.212	1944.422	2020.216	2070.256	2103.052	2119.81	2121.051	2109.025	2084.8	2048.611	1999.422	1935.522	1856.191	1762.739	1659.561	1553.596
"Cyprus"	196	1160.985	1195.661	1217.708	1231.667	1242.46	1249.775	1251.576	1245.541	1230.093	1207.056	1178.304	1144.731	1106.699	1064.669	1019.848	973.572	927.53	882.85
"Georgia"	268	3951.524	3866.646	3751.176	3616.782	3477.99	3334.733	3182.473	3016.724	2841.346	2662.387	2485.261	2312.572	2144.169	1980.343	1822.206	1670.365	1524.199	1382.26
"Iraq"	368	36115.649	41144.231	46182.735	51339.819	56761.556	62336.373	67883.922	73257.672	78386.456	83231.793	87803.492	92018.929	95805.385	99083.747	101806.184	103952.006	105505.471	106470.166
"Israel"	376	8064.547	8643.312	9161.54	9640.868	10117.113	10583.409	11024.001	11414.276	11736.75	11988.533	12178.837	12320.181	12414.477	12460.464	12450.029	12375.565	12236.497	12032.571
"Jordan"	400	9159.302	10115.581	10358.835	10666.32	11168.206	11766.238	12278.311	12670.091	12930.929	13080.773	13140.354	13123.337	13026.404	12845.082	12580.736	12238.305	11828.766	11364.063
"Kuwait"	414	3935.794	4261.783	4498.621	4690.824	4847.018	4971.791	5053.955	5081.372	5062.533	5010.116	4941.437	4867.325	4787.45	4695.697	4586.458	4460.391	4321.867	4176.175
"Lebanon"	422	5851.479	5953.275	5436.995	5090.007	4965.833	4941.744	4875.927	4772.417	4637.597	4476.514	4287.806	4067.828	3815.052	3538.072	3251.67	2973.957	2718.211	2490.914
"Oman"	512	4199.81	5110.34	5466.986	5711.179	5860.405	5986.648	6091.593	6181.957	6220.828	6201.716	6126.416	6000.511	5828.849	5616.665	5371.692	5105.095	4829.48	4552.029
"Qatar"	634	2481.539	2774.488	2981.45	3145.961	3277.034	3369.2	3446.64	3506.804	3544.395	3559.036	3552.384	3526.412	3480.448	3412.884	3324.299	3219.955	3107.674	2993.586
"Saudi Arabia"	682	31557.144	34394.985	36462.086	38022.109	39232.406	40038.16	40548.768	40721.397	40498.06	39882.642	38949.807	37807.392	36536.498	35176.45	33741.569	32232.529	30658.681	29028.794
"State of Palestine"	275	4662.884	5273.74	5884.031	6476.297	7065.279	7641.99	8192.317	8700.592	9156.129	9551.779	9885.67	10152.729	10348.888	10470.034	10517.258	10494.948	10407.029	10257.423
"Syrian Arab Republic"	760	18734.987	18757.568	22924.021	25624.143	27338.431	28634.049	29685.107	30437.27	30895.882	31092.652	31053.267	30788.107	30298.111	29582.638	28644.645	27502.095	26192.856	24798.256
"Turkey"	792	78271.472	83054.291	84080.576	84804.773	85736.897	86203.763	86085.023	85270.682	83748.909	81582.967	78904.851	75824.79	72424.551	68756.834	64878.26	60837.292	56729.699	52660.495
"United Arab Emirates"	784	9154.302	9750.215	10268.587	10747.028	11179.761	11575.926	11905.848	12143.223	12290.485	12360.452	12367.384	12318.503	12215.305	12054.862	11835.626	11562.594	11247.941	10906.083
"Yemen"	887	26916.207	29973.146	32793.766	35360.353	37742.391	39894.177	41688.973	43049.891	43910.306	44258.608	44118.944	43546.844	42600.008	41337.536	39804.474	38050.672	36132.061	34107.623
"EUROPE"	908	740813.959	737466.026	727715.985	714224.406	699276.802	683243.786	665879.08	646343.885	624162.107	600091.686	575499.306	551469.327	528352.274	506101.358	484549.274	463509.021	442702.787	421915.41
