"country_code"	"name"	"2015-2020"	"2020-2025"	"2025-2030"	"2030-2035"	"2035-2040"	"2040-2045"	"2045-2050"	"2050-2055"	"2055-2060"	"2060-2065"	"2065-2070"	"2070-2075"	"2075-2080"	"2080-2085"	"2085-2090"	"2090-2095"	"2095-2100"
4	"Afghanistan"	60.7438	61.25	61.6501	61.9998	62.4084	62.7614	63.1385	63.4029	63.7528	64.0351	64.3167	64.5686	64.791	65.0573	65.3456	65.6379	65.9872
8	"Albania"	74.9576	75.0996	75.3921	75.828	76.2878	76.8931	77.4484	78.0477	78.6971	79.3468	80.0438	80.6797	81.2906	81.8648	82.354	82.8881	83.3427
12	"Algeria"	73.3526	73.4967	73.7552	74.1526	74.6159	75.146	75.7434	76.221	76.7918	77.3346	77.9466	78.5799	79.2657	79.8496	80.5046	80.9961	81.5431
24	"Angola"	56.9972	57.5311	58.0103	58.6018	59.0516	59.4508	59.9248	60.3634	60.7994	61.1587	61.4815	61.7873	62.1516	62.4823	62.7863	63.2532	63.5175
28	"Antigua and Barbuda"	72.4083	72.3564	72.5189	72.8345	73.1961	73.6233	74.1248	74.6563	75.3208	75.8449	76.4916	77.0736	77.7082	78.365	78.934	79.5416	80.1549
32	"Argentina"	71.4416	71.5694	71.9294	72.4545	72.939	73.5016	74.1301	74.7818	75.4661	76.2	76.9309	77.6437	78.241	78.8232	79.4049	79.9816	80.533
51	"Armenia"	69.7869	69.8571	70.0456	70.3971	70.8325	71.2962	71.778	72.3589	72.9259	73.5169	74.0688	74.6749	75.3973	76.0425	76.6851	77.3439	77.9936
533	"Aruba"	71.8315	71.7401	71.8793	72.0307	72.2718	72.5036	72.9379	73.3662	73.7325	74.1892	74.6531	75.2804	75.7678	76.3233	76.8819	77.4081	77.8954
36	"Australia"	79.7532	80.083	80.6452	81.1734	81.7407	82.2015	82.6418	83.0899	83.5237	83.9326	84.3848	84.7543	85.1814	85.6494	86.0652	86.5149	86.9738
40	"Austria"	77.9241	78.2479	78.825	79.4066	80.1091	80.636	81.1297	81.6997	82.1505	82.6379	83.0709	83.5063	83.9093	84.3393	84.7207	85.165	85.5445
31	"Azerbaijan"	67.3002	67.0051	66.8362	66.7773	66.8842	67.0369	67.2347	67.4765	67.7738	68.1106	68.518	69.0177	69.5204	70.0166	70.3788	70.8919	71.4299
44	"Bahamas"	71.1551	71.1105	71.3403	71.5792	72.0531	72.542	73.0151	73.5544	74.1655	74.7206	75.3443	75.9456	76.5974	77.2614	77.8699	78.5036	79.1043
48	"Bahrain"	74.5608	74.3457	74.3527	74.4549	74.6728	74.963	75.2914	75.6393	76.0038	76.3947	76.8088	77.2785	77.7525	78.2333	78.7354	79.2124	79.6998
50	"Bangladesh"	69.4063	69.8448	70.2509	70.7612	71.3453	71.8596	72.452	73.0006	73.5184	74.2152	74.7748	75.429	76.1757	76.8614	77.6028	78.3151	79.0616
52	"Barbados"	71.9714	71.9222	72.0347	72.3509	72.6948	73.097	73.4471	74.01	74.5626	75.1292	75.6827	76.3301	76.8988	77.5558	78.115	78.7314	79.3629
112	"Belarus"	65.8548	66.0098	66.3818	66.8438	67.3708	67.9357	68.5003	69.1484	69.8249	70.5265	71.162	71.8625	72.5311	73.2232	73.9572	74.6149	75.292
56	"Belgium"	77.4646	77.7324	78.2301	78.8368	79.4358	80.0262	80.6175	81.1883	81.6071	82.1442	82.6185	83.0382	83.46	83.8555	84.2538	84.6337	85.023
84	"Belize"	66.2231	66.1686	66.2221	66.4084	66.6833	66.9171	67.2024	67.4995	67.8797	68.2361	68.7341	69.2231	69.7551	70.2781	70.8543	71.3842	71.8693
204	"Benin"	57.6527	57.8075	57.9483	58.1965	58.362	58.6326	58.8553	59.1027	59.3095	59.4986	59.7391	59.8771	60.074	60.3446	60.5947	60.8334	61.0638
64	"Bhutan"	68.3921	68.8036	69.209	69.497	69.8263	70.138	70.354	70.6241	70.9343	71.2075	71.5407	71.9664	72.3814	72.7912	73.2235	73.708	74.2431
68	"Bolivia (Plurinational State of)"	65.0727	65.6638	66.2333	66.7263	67.1749	67.7032	68.1148	68.566	69.0863	69.6693	70.0769	70.5673	71.1772	71.7482	72.4206	73.0295	73.6242
70	"Bosnia and Herzegovina"	72.9937	73.0786	73.3613	73.8187	74.2747	74.7421	75.3004	75.8756	76.601	77.2565	77.9388	78.5009	79.1706	79.8009	80.3611	80.8619	81.4062
72	"Botswana"	63.4891	64.2626	64.7121	65.1014	65.5974	66.092	66.5078	67.048	67.5538	67.8975	68.1815	68.3697	68.6107	68.7248	68.9059	68.9773	69.133
76	"Brazil"	70.4954	70.8693	71.4198	71.9734	72.6056	73.3806	74.1893	74.9395	75.7696	76.5115	77.3009	78.1061	78.7212	79.3826	79.9156	80.5496	81.07
96	"Brunei Darussalam"	74.1969	74.1389	74.3012	74.5963	74.9317	75.3622	75.8338	76.3065	76.768	77.3272	77.8951	78.5279	79.1213	79.6923	80.1514	80.7288	81.3034
100	"Bulgaria"	69.8327	69.7414	69.7858	69.9683	70.1938	70.5077	70.8828	71.3031	71.7435	72.2461	72.6392	73.07	73.5874	74.1071	74.6538	75.188	75.6353
854	"Burkina Faso"	57.8038	58.3954	58.9038	59.4253	59.8518	60.2226	60.5915	60.9237	61.2344	61.645	61.9269	62.283	62.4212	62.7234	63.0181	63.3269	63.5448
108	"Burundi"	53.8956	54.5855	55.3943	56.1848	56.9032	57.5745	58.205	58.682	59.1626	59.6107	59.9639	60.3643	60.7429	61.1399	61.5571	61.8852	62.1866
132	"Cabo Verde"	69.2323	69.19	69.2552	69.4268	69.7527	70.0055	70.4226	70.7666	71.1342	71.6105	72.1058	72.5972	73.1044	73.6987	74.2495	74.7621	75.4112
116	"Cambodia"	65.3196	65.9126	66.3687	66.8721	67.3846	67.7501	68.201	68.5851	68.9978	69.4222	69.9987	70.4331	71.0534	71.4877	72.04	72.5822	73.2472
120	"Cameroon"	55.5188	56.4992	57.4244	58.2974	59.1055	59.9308	60.6583	61.5466	62.2529	62.9222	63.6136	64.2693	64.934	65.3178	65.7115	66.0632	66.2757
124	"Canada"	79.2444	79.5231	80.0208	80.6012	81.2221	81.7506	82.2202	82.6449	83.129	83.5333	83.9425	84.2687	84.6415	85.0262	85.3999	85.7827	86.1013
140	"Central African Republic"	49.0049	50.0431	51.0351	52.0168	52.9061	53.888	54.8414	55.9793	57.1729	58.2105	59.1229	59.7822	60.4839	61.1422	61.64	62.1036	62.405
148	"Chad"	49.8681	50.2813	50.8773	51.5945	52.3614	52.9507	53.669	54.3769	55.1105	55.7672	56.3413	56.9288	57.414	57.9304	58.4092	58.8847	59.3665
