"country_code"	"name"	"2015-2020"	"2020-2025"	"2025-2030"	"2030-2035"	"2035-2040"	"2040-2045"	"2045-2050"	"2050-2055"	"2055-2060"	"2060-2065"	"2065-2070"	"2070-2075"	"2075-2080"	"2080-2085"	"2085-2090"	"2090-2095"	"2095-2100"
4	"Afghanistan"	63.8163	64.727	65.5364	66.3384	67.0521	67.6628	68.2971	68.8866	69.4132	69.998	70.4931	70.9892	71.4316	71.8911	72.2904	72.662	73.0563
8	"Albania"	79.6187	79.931	80.3323	80.7485	81.2332	81.657	82.1183	82.529	82.9845	83.4563	83.9096	84.3328	84.7613	85.1742	85.5809	86.0171	86.3901
12	"Algeria"	76.4328	76.9902	77.5806	78.1377	78.7468	79.2505	79.7966	80.2767	80.7828	81.2963	81.7684	82.2869	82.7381	83.1859	83.6233	84.0706	84.4691
24	"Angola"	63.1468	64.0007	64.8443	65.626	66.3953	67.0918	67.6619	68.271	68.8556	69.3895	69.9535	70.3885	70.8636	71.3155	71.7592	72.2236	72.6424
28	"Antigua and Barbuda"	77.8449	78.1293	78.4907	78.8824	79.3013	79.7412	80.153	80.5642	80.964	81.3981	81.8049	82.2249	82.6823	83.0442	83.4334	83.8639	84.2456
32	"Argentina"	79.4801	79.7178	80.0481	80.4476	80.8389	81.2373	81.5915	82.0183	82.4311	82.8518	83.2699	83.6693	84.1095	84.4942	84.9074	85.2782	85.6987
51	"Armenia"	76.715	77.0331	77.4164	77.8635	78.2714	78.7247	79.1556	79.5914	80.0485	80.5201	80.9415	81.364	81.7314	82.1408	82.5573	82.8923	83.3052
533	"Aruba"	77.3398	77.5445	77.8418	78.111	78.4491	78.8117	79.1546	79.5087	79.8471	80.1241	80.5134	80.8837	81.166	81.4872	81.7968	82.1153	82.4006
36	"Australia"	84.2175	84.4888	84.8442	85.237	85.6305	86.0429	86.4552	86.8825	87.2907	87.6916	88.1517	88.5148	89.0005	89.3981	89.8278	90.2495	90.6899
40	"Austria"	83.3159	83.6398	84.0073	84.4213	84.8411	85.2534	85.6989	86.1469	86.5619	86.9931	87.4171	87.7975	88.2243	88.6197	89.0419	89.4238	89.8477
31	"Azerbaijan"	73.9694	74.1272	74.3322	74.5835	74.8985	75.2111	75.528	75.8696	76.2105	76.6093	77.0106	77.3648	77.7519	78.1223	78.4621	78.8569	79.1708
44	"Bahamas"	77.7093	77.9499	78.3044	78.6832	79.0432	79.4266	79.8713	80.3208	80.6997	81.143	81.503	81.8938	82.3226	82.7049	83.0943	83.4799	83.837
48	"Bahrain"	77.0903	77.3557	77.704	78.0797	78.4481	78.8323	79.2146	79.5628	79.9592	80.3273	80.7027	81.1119	81.4754	81.8413	82.1883	82.5515	82.8563
50	"Bangladesh"	73.2373	74.1395	75.0087	75.8184	76.535	77.2357	77.8946	78.5201	79.0917	79.6253	80.1497	80.7121	81.2087	81.6504	82.1697	82.6453	83.1289
52	"Barbados"	77.3509	77.6206	77.9663	78.3383	78.7676	79.1752	79.555	80.0029	80.4337	80.8309	81.2497	81.6432	82.0292	82.4194	82.8201	83.2138	83.5751
112	"Belarus"	77.337	77.5889	77.9372	78.3439	78.7375	79.0995	79.5273	79.8971	80.2689	80.6633	81.008	81.3684	81.7279	82.0967	82.4389	82.8146	83.1623
56	"Belgium"	82.7986	83.0747	83.4571	83.8262	84.2288	84.6218	85.0298	85.4251	85.8413	86.2049	86.5755	86.9406	87.2976	87.6783	88.039	88.4395	88.8189
