"country_code"	"name"	"2015-2020"	"2020-2025"	"2025-2030"	"2030-2035"	"2035-2040"	"2040-2045"	"2045-2050"	"2050-2055"	"2055-2060"	"2060-2065"	"2065-2070"	"2070-2075"	"2075-2080"	"2080-2085"	"2085-2090"	"2090-2095"	"2095-2100"
900	"WORLD"	74.2915198538164	75.2922321988679	76.2119076760379	77.0708059219382	77.8514931432097	78.5843381470622	79.2698424543937	79.9169041714912	80.5201685057578	81.085079177913	81.6290922328538	82.1428643424753	82.6493807824553	83.1530365131678	83.6435145692903	84.1233104744355	84.6027432934472
901	"More developed regions"	82.293368907756	83.0175641493229	83.7080942449653	84.3553094001617	84.9656129281502	85.5725438378748	86.1674840010128	86.759414938976	87.3295271759282	87.8953148590832	88.4732013552844	89.0550257626001	89.6465517749245	90.2282261324899	90.7871473014421	91.3231937943851	91.8678382162549
902	"Less developed regions"	72.4000993464902	73.5153417787432	74.5517203352156	75.53556572455	76.4371591438018	77.2777239627365	78.0511475091517	78.7663036517267	79.4235555104805	80.0317655238612	80.6125355652723	81.1540598961939	81.675185498174	82.1862741016781	82.6837416902128	83.1731907982415	83.6616363535541
941	"Least developed countries"	66.3141871523059	67.9472049373166	69.4299694551246	70.7963736663047	72.051449824505	73.225363401382	74.3276831768464	75.353485765789	76.2776362090238	77.1036490915454	77.8599633023003	78.5452189193628	79.1707131890187	79.7588438796449	80.3194196171555	80.8638643419236	81.3909643448123
934	"Less developed regions, excluding least developed countries"	73.6964950263452	74.7304939877452	75.6953424347795	76.6105719418338	77.4528443879558	78.2445243893188	78.9815288747365	79.6724759748659	80.3140965078789	80.9164750495832	81.4986521780932	82.047055358045	82.5832733460948	83.1118361327232	83.6253885353102	84.1270112097876	84.6330744695382
948	"Less developed regions, excluding China"	70.9715462454354	72.2076717917255	73.3451606380783	74.4112508744437	75.3856963371884	76.2987305436614	77.1406323287154	77.9235954471821	78.6375265736792	79.289173470274	79.9064949137813	80.4809874628576	81.0313781253492	81.5678382275244	82.0834694849623	82.5827169318324	83.0821516223039
1503	"High-income countries"	83.7428300160334	84.4010609900624	85.0305213190949	85.6361343285329	86.2112904378797	86.7737417833255	87.3214887233802	87.8736607246245	88.4170823268244	88.9631325471462	89.509839911677	90.0441619186106	90.581013068407	91.1224536693541	91.6660593350021	92.203508453052	92.7428635001189
1517	"Middle-income countries"	73.3429569421687	74.3760242016898	75.3327510112585	76.2380732502576	77.0762157838629	77.8685376713651	78.6099690029958	79.3070131424187	79.9570035706088	80.5643575177947	81.1477728496612	81.6985831638687	82.2380100437901	82.7691789280003	83.2850859918531	83.7878701770756	84.2905008828272
1502	"Upper-middle-income countries"	77.7697660621664	78.6017770906712	79.384765790848	80.1288222723024	80.8360080705287	81.5377157997884	82.2158124402656	82.8745678665305	83.5234840268589	84.1594034062189	84.7757143794709	85.3742716763007	85.9749093869906	86.5639256150595	87.1303920295731	87.6860739387841	88.2198152795774
1501	"Lower-middle-income countries"	69.8361629655456	71.0473404539712	72.1552726108888	73.1871311206498	74.1361058889409	75.0479283927657	75.9106556748838	76.7292570102461	77.4918877391096	78.1986486728569	78.8740025059361	79.5042546177141	80.1087377524898	80.6950991464636	81.2543154034959	81.7860338459516	82.3254674478885
1500	"Low-income countries"	64.6357718442043	66.4298525580331	68.1024561876252	69.6466421679013	71.0285224631825	72.2708834812995	73.4029277389187	74.4504231813008	75.3951375727825	76.2516541290021	77.0532989511529	77.7928768803221	78.480392996294	79.135305883931	79.7588758634773	80.3653504222268	80.949127090567
947	"Sub-Saharan Africa"	62.0950145445231	64.0141155921408	65.8391508706833	67.5451635876647	69.0958684962712	70.4942449908775	71.7820385248127	72.9857499858431	74.0821198881673	75.0652672466786	75.9687601049929	76.7864611519497	77.5394252854513	78.2534595236218	78.9181402779549	79.5490421882817	80.1577229314662
903	"AFRICA"	64.2017548833501	65.9460982131414	67.611145064766	69.1826641217434	70.6192610265482	71.9092365592648	73.0897681660232	74.1856936182022	75.1755460409747	76.057239832705	76.8654357735822	77.5945404238788	78.2730575995795	78.9267100178467	79.5442677292999	80.1397719506675	80.7169584690446
910	"Eastern Africa"	65.9640406018286	67.6256158508453	69.2425013928136	70.7641588284619	72.1169212166865	73.3218123823742	74.4587030368956	75.5351375950288	76.5040698481676	77.3794967988067	78.1951008916047	78.9388011573023	79.6251735389853	80.2746249510422	80.8832547836533	81.4798815958545	82.0524798564289
108	"Burundi"	60.04	61.99	63.83	65.56	67.14	68.61	69.93	71.13	72.24	73.23	74.18	75.05	75.89	76.67	77.43	78.15	78.83
174	"Comoros"	65.76	66.87	67.88	68.79	69.66	70.46	71.22	71.94	72.64	73.32	73.99	74.61	75.21	75.84	76.43	77.02	77.59
262	"Djibouti"	64.39	65.46	66.46	67.4	68.28	69.14	69.99	70.8	71.57	72.33	73.09	73.82	74.54	75.26	76.01	76.69	77.38
232	"Eritrea"	67.96	70.08	71.89	73.45	74.8	75.98	77.05	78.01	78.9	79.74	80.51	81.26	81.96	82.65	83.3	83.94	84.56
231	"Ethiopia"	67.88	69.97	71.73	73.24	74.54	75.66	76.66	77.56	78.4	79.17	79.91	80.59	81.26	81.9	82.5	83.1	83.71
404	"Kenya"	69.61	70.68	71.91	73.15	74.26	75.18	76.16	77.16	78.08	78.95	79.74	80.39	81	81.59	82.16	82.73	83.29
450	"Madagascar"	68.1	69.93	71.49	72.88	74.09	75.2	76.2	77.07	77.92	78.73	79.47	80.21	80.89	81.56	82.21	82.85	83.49
454	"Malawi"	66.31	67.83	69.87	71.73	73.24	74.49	75.61	76.69	77.7	78.63	79.46	80.13	80.76	81.36	81.94	82.52	83.08
480	"Mauritius"	78.46	79.16	79.82	80.47	81.11	81.73	82.34	82.94	83.53	84.12	84.69	85.25	85.81	86.4	86.97	87.53	88.09
175	"Mayotte"	83.75	84.56	85.31	86.05	86.77	87.46	88.13	88.78	89.44	90.07	90.69	91.3	91.91	92.52	93.11	93.72	94.3
508	"Mozambique"	61.3	63.22	65.07	66.87	68.45	69.89	71.31	72.87	74.22	75.37	76.44	77.43	78.37	79.24	79.95	80.62	81.26
638	"R~A(c)union"	83.75	84.55	85.32	86.06	86.77	87.47	88.14	88.8	89.44	90.08	90.71	91.32	91.93	92.53	93.13	93.72	94.31
646	"Rwanda"	69.73	70.96	72.15	73.33	74.41	75.27	76.05	76.94	77.84	78.71	79.53	80.22	80.83	81.41	81.98	82.54	83.08
690	"Seychelles"	78.66	79.38	80.07	80.74	81.36	81.99	82.59	83.19	83.76	84.33	84.88	85.43	85.98	86.5	87.04	87.57	88.09
706	"Somalia"	58.66	60.71	62.57	64.32	65.88	67.26	68.51	69.64	70.67	71.61	72.49	73.35	74.14	74.85	75.55	76.25	76.92
728	"South Sudan"	58.58	60.98	63.2	65.18	66.96	68.44	69.79	70.95	72.04	73.01	73.89	74.71	75.51	76.28	76.97	77.67	78.33
800	"Uganda"	62.45	64.02	65.82	67.63	69.23	70.72	72.14	73.35	74.32	75.13	75.9	76.64	77.36	78.04	78.7	79.35	79.89
834	"United Republic of Tanzania"	68.36	69.74	70.99	72.26	73.45	74.52	75.52	76.55	77.51	78.41	79.27	80.02	80.64	81.25	81.83	82.4	82.96
894	"Zambia"	65.05	66.81	68.33	69.7	71.03	72.29	73.47	74.59	75.68	76.7	77.67	78.59	79.4	80.08	80.73	81.37	81.98
716	"Zimbabwe"	63.77	64.59	66.21	67.95	69.62	71.18	72.81	74.22	75.39	76.48	77.48	78.44	79.29	79.99	80.66	81.31	81.93
911	"Middle Africa"	61.2499232313322	63.3391119065935	65.2823795431338	67.0907242384447	68.7155886063668	70.1779469380641	71.4989391139103	72.7290966306331	73.8264380141634	74.8243158525953	75.7351293689792	76.5788093138891	77.3777470156228	78.1387441254496	78.86678460566	79.5526897722979	80.2038614403909
24	"Angola"	64.68	66.21	67.61	68.85	69.97	70.99	71.93	72.77	73.58	74.33	75.05	75.75	76.41	77.06	77.68	78.28	78.86
