"country_code"	"name"	"1950-1955"	"1955-1960"	"1960-1965"	"1965-1970"	"1970-1975"	"1975-1980"	"1980-1985"	"1985-1990"	"1990-1995"	"1995-2000"	"2000-2005"	"2005-2010"	"2010-2015"	"2015-2020"	"2020-2025"	"2025-2030"	"2030-2035"	"2035-2040"	"2040-2045"	"2045-2050"	"2050-2055"	"2055-2060"	"2060-2065"	"2065-2070"	"2070-2075"	"2075-2080"	"2080-2085"	"2085-2090"	"2090-2095"	"2095-2100"
417	"Kyrgyzstan"	17.524	28.204	103.107	104.185	-12.065	-45.839	-54.162	-126.883	-276.249	-27.268	-172.911	-76.604	-137.902	-100.001	-100.001	-100.001	-100.001	-100.001	-100.001	-100.001	-95.002	-89.998	-84.999	-79.999	-75	-70.001	-65.001	-60.002	-54.998	-49.999
762	"Tajikistan"	35.767	-19.113	20.827	25.884	-12.207	-17.023	-38.201	-68.033	-289.263	-294.793	-82.491	-73.245	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-94.999	-90.004	-85.001	-79.995	-75.006	-70.002	-65.002	-59.998	-55.002	-50.009
795	"Turkmenistan"	8.725	30.021	26.783	28.147	25.346	-5.07	-35.795	-39.702	43.633	-64.674	-125.883	-62.717	-50.002	-25.001	-25.001	-25.001	-25.001	-25.001	-25.001	-25.001	-23.753	-22.498	-21.25	-20.001	-18.745	-17.501	-16.251	-15.002	-13.75	-12.495
860	"Uzbekistan"	190.61	99.02	161.059	444.282	70.667	72.079	-185.17	-346.421	-322.777	-242.636	-242.297	-140.13	-66.469	-44.314	-44.314	-44.314	-44.314	-44.314	-44.314	-44.314	-42.097	-39.883	-37.666	-35.451	-33.234	-31.017	-28.801	-26.585	-24.371	-22.156
5501	"Southern Asia"	-242.23	-341.538	-461.947	-737.703	-1053.391	-160.514	-603.864	-529.091	-2392.028	-2893.178	-4509.555	-10717.061	-7063.835	-7237.015	-5541.753	-5473.068	-5473.375	-5473.377	-5473.375	-5473.381	-5199.7	-4926.037	-4652.367	-4378.7	-4105.025	-3831.358	-3557.695	-3284.033	-3010.348	-2736.696
4	"Afghanistan"	-20	-20	-20	-20	-20	-1092.462	-3318.301	-1484.185	2327.473	-379.474	929.118	-777.497	448.007	-299.999	-300	-300	-300	-300	-300	-300	-285.002	-269.998	-255	-240	-224.999	-210	-195.001	-180.001	-164.999	-149.999
50	"Bangladesh"	-55.096	1.484	-142.378	-161.822	-2977.854	-1076.732	-787.467	-219.363	-798.161	-756.121	-1541.457	-3570.954	-2526.483	-2350.001	-1500	-1500.002	-1499.999	-1499.999	-1499.999	-1499.999	-1424.998	-1350.001	-1275	-1199.999	-1125.001	-1049.997	-975.002	-900.002	-824.998	-750.002
64	"Bhutan"	5	5	5	10	9.999	10.004	0.797	1.595	-85.887	0.143	29.002	16.829	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
356	"India"	-105.71	-154.026	-85.382	-345.179	2143.321	1157.182	583.096	45.147	-552.935	-716.9	-1950.91	-2913.829	-2578.213	-2449.998	-1999.999	-1999.999	-1999.999	-2000	-1999.998	-2000	-1900.001	-1800	-1700	-1600.003	-1500.001	-1400.001	-1299.999	-1200.001	-1099.999	-1000.01
364	"Iran (Islamic Republic of)"	-1.088	-1.947	-7.838	51.755	77.633	419.996	2019.42	1344.377	-2096.003	615.293	-70.307	-549.266	-400.001	-274.998	-199.998	-200.001	-200.002	-200.002	-200.002	-200.002	-189.999	-180	-169.998	-159.999	-149.996	-139.998	-129.998	-120.001	-109.999	-100
462	"Maldives"	-0.022	-0.116	-0.581	-2.904	2.415	0	0	-2.605	-3.072	-1.1	13.811	17.994	21.916	9.758	5.047	1.993	1.63	1.63	1.63	1.63	1.549	1.466	1.384	1.305	1.222	1.142	1.059	0.979	0.898	0.816
524	"Nepal"	-40.559	-80.231	-70	-21.075	-5.799	-41.002	-101.147	-216.407	76.064	-464.703	-797.844	-1023.896	-372.369	-350	-300.003	-300.003	-300.006	-300.006	-300.006	-300.006	-285.001	-270.003	-255	-240.001	-224.999	-210.003	-195.002	-180.003	-165.001	-150
586	"Pakistan"	-8.255	-16.702	-93.268	-209.978	-138.106	700	1395.238	139.79	-1003.727	-728.632	-671.488	-1396.377	-1181.92	-1071.778	-871.8	-800.056	-799.999	-800	-800	-800.004	-759.999	-720.002	-680	-640	-600.001	-560	-520.003	-480.002	-439.999	-400.001
144	"Sri Lanka"	-16.5	-75	-47.5	-38.5	-145	-237.5	-395.5	-137.44	-255.78	-461.684	-449.48	-520.065	-484.772	-449.999	-375	-375	-375	-375	-375	-375	-356.249	-337.499	-318.753	-300.003	-281.25	-262.501	-243.749	-225.002	-206.251	-187.5
920	"South-Eastern Asia"	-16.434	-89.131	-149.923	-686.639	-164.08	-1405.168	-308.214	-8.832	-1692.2	-357.905	-2589.717	-3871.725	-1247.845	-1401.089	-1276.293	-1229.155	-1229.155	-1229.155	-1229.155	-1229.155	-1167.683	-1106.237	-1044.783	-983.324	-921.864	-860.406	-798.935	-737.485	-676.031	-614.579
96	"Brunei Darussalam"	5.263	5.029	4.889	9.636	9.768	7.335	2.933	2.839	3.868	3.215	3.347	-2.089	2.03	1.76	1.76	1.76	1.76	1.76	1.76	1.76	1.674	1.588	1.494	1.408	1.318	1.228	1.148	1.056	0.972	0.876
116	"Cambodia"	0	0	0	-249.999	-125	-84.999	-88.854	-78.022	409.414	348.495	-35.156	-295.987	-149.999	-149.999	-149.999	-149.999	-149.999	-149.999	-149.999	-149.999	-142.497	-135	-127.5	-120.001	-112.501	-105	-97.501	-90	-82.501	-75
360	"Indonesia"	-66.553	-108.516	-107.486	-40.261	-90.36	-202.747	-49.566	-166.738	-381.823	-344.962	-851.31	-744.715	-835	-825	-700	-700	-700	-700	-700	-700	-665	-630	-595	-560	-525	-490	-455	-420	-385	-350
418	"Lao People's Democratic Republic"	-0.01	0.046	0.076	0.03	0.046	-198.756	-35.11	0.138	-60.567	-134.746	-148.1	-110.258	-177.488	-73.518	-73.518	-73.518	-73.518	-73.518	-73.518	-73.518	-69.842	-66.168	-62.49	-58.816	-55.138	-51.462	-47.788	-44.112	-40.436	-36.76
458	"Malaysia"	-21.65	-56.321	-48.864	-134.701	-131.509	-6.95	-71.37	435.408	298.812	494.721	645.533	711.297	781.65	250	250	250	250	250	250	250	237.5	225	212.5	200	187.502	175	162.5	150	137.5	125
104	"Myanmar"	0	0	0	0	0	0	-54.656	-200	-699.993	-537.998	-1247.687	-1466.799	-474.278	-99.998	-100	-100	-100	-100	-100	-100	-95.002	-90.004	-85.002	-80	-74.998	-70	-65.001	-59.996	-55.001	-50
608	"Philippines"	0.497	0.958	0.364	-271.845	-237.734	-313.636	-176.673	-298.756	-504.878	-765.62	-1097.371	-1500.002	-650	-650	-500	-450	-450	-450	-450	-450	-427.5	-405	-382.5	-360	-337.5	-315	-292.5	-270	-247.5	-225
702	"Singapore"	65.545	67.991	0.428	-0.363	5.889	14.266	137.811	119.801	248.927	255.243	435.595	449.245	337.932	298.448	149.222	149.222	149.222	149.222	149.222	149.222	141.764	134.298	126.836	119.382	111.918	104.46	96.998	89.538	82.076	74.612
764	"Thailand"	0	0	0	0	402.578	287.226	341.913	513.675	-607.538	695.804	373.746	59.008	167.314	97.222	96.246	93.384	93.384	93.384	93.384	93.384	88.716	84.049	79.377	74.707	70.038	65.368	60.703	56.033	51.361	46.695
626	"Timor-Leste"	0.474	1.682	0.67	0.864	2.242	-93.784	10.3	-4.85	-4.186	-156.056	4.02	-93.744	-50.004	-50.004	-50.004	-50.004	-50.004	-50.004	-50.004	-50.004	-47.5	-45	-42.496	-40.004	-37.5	-35.002	-32.496	-30	-27.502	-25.002
704	"Viet Nam"	0	0	0	0	0	-813.123	-324.942	-332.327	-394.236	-216.001	-672.334	-877.681	-200.002	-200	-200	-200	-200	-200	-200	-200	-189.996	-180	-170.002	-160	-150.003	-139.998	-129.998	-120.004	-110	-100
922	"Western Asia"	288.226	310.171	345.635	60.828	308.174	457.743	1051.192	-20.942	-143.732	-608.83	1528.699	6629.096	3947.167	2022.371	852.831	47.641	90.014	55.014	50.012	50.011	47.5	44.998	42.492	40.011	37.501	34.994	32.493	30.009	27.503	24.993
51	"Armenia"	49.863	59.93	70.335	103.399	86.404	17.214	-51.23	-67.528	-496.288	-223.873	-160.521	-183.361	-30.535	-24.989	-24.989	-24.989	-24.989	-24.989	-24.989	-24.989	-23.748	-22.497	-21.249	-19.999	-18.749	-17.497	-16.251	-14.998	-13.751	-12.497
31	"Azerbaijan"	0	0	0	-40	-50.466	-50.466	-101.568	-161.568	-115.116	-111.849	36.524	53.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48	"Bahrain"	3.08	7.861	-4.195	-8.033	19.123	48.962	3.234	12.899	5.48	39.18	155.5	272	42	235	75	65	30	20	20	20	19	18	17	16	15	14	13	12	11	10
196	"Cyprus"	-13.8	-6.648	-43.025	-7.843	3.053	-1.215	-27.634	17.167	43.195	53.26	57.53	58.658	22.509	25.001	25.002	25.001	25	25	25	25	23.751	22.501	21.253	20.003	18.753	17.5	16.25	15.004	13.753	12.501
268	"Georgia"	44.879	68.186	96.284	85.196	-73.425	-95.444	-47.827	-43.659	-544.069	-366.036	-277.521	-299.482	-305.269	-50	-50	-50	-50	-50	-50	-50	-47.499	-45.001	-42.503	-39.998	-37.499	-35	-32.501	-29.997	-27.498	-24.998
368	"Iraq"	-0.55	-1.1	-1.862	-6.877	-8.587	-47.791	-199.939	-630.184	-154.026	-17.859	-266.32	-457.332	463.665	39.171	-52.186	-62.375	-50	-30	-30	-30	-28.504	-26.998	-25.5	-24	-22.501	-21.004	-19.5	-18.001	-16.498	-15.007
376	"Israel"	262.167	167.565	208.759	72.44	165.879	62.546	2.604	65.418	456.923	245.334	102.935	273.635	19.497	50.002	50.002	50.002	50.002	50.002	50.002	50.002	47.499	44.999	42.496	40.001	37.501	34.999	32.499	29.999	27.498	25.001
400	"Jordan"	123.094	119.245	35.715	254.352	-29.706	-80.758	81.657	170.602	412.472	-150.147	-93.897	649.997	975.285	0	-599.998	-420.001	-170.001	-20	-20	-20	-18.998	-17.999	-17.001	-15.998	-15.001	-13.999	-13	-12.001	-10.999	-9.999
414	"Kuwait"	3.85	52.75	137	146.6	95.836	141.1	115.34	119.768	-655	242	26.5	479.5	670	100	70	70	60	60	55	45	42.75	40.5	38.25	36	33.75	31.5	29.25	27	24.75	22.5
422	"Lebanon"	1.615	40	20	-70.002	-10	-270	-214.381	-228.04	90	-29.428	550.11	183.37	1250	-150	-700	-449.998	-170.002	-20	-20	-20	-19.001	-18.002	-17.001	-15.999	-15.001	-14.005	-13.001	-12	-10.998	-10.009
512	"Oman"	-10	-10	-10	-5	25.47	76.409	81.5	11.169	104.7	-193.372	15	267	817.5	605	110	60	0	0	0	20	19	18	17	16	15	14	13	12	11	10
634	"Qatar"	5.687	4.553	16.393	21.061	34.368	28.387	102.097	57.517	-10.132	29.506	213.916	841.3	602	200	130	105	85	60	60	60	57	54	51	48	45	42	39	36	33	30
682	"Saudi Arabia"	26.289	25.969	125.989	187.007	491.874	821.335	1391.626	730	-110	-350	730	995	1590	590	300	300	300	200	200	200	190	180	170	160	150	140	130	120	110	100
275	"State of Palestine"	-68.812	-67.965	-77.642	-283.634	-32.249	-83.7	-61.448	-39.352	35.001	70.001	-190	-90.001	-43.751	-32.816	-25	-25	-24.999	-25.001	-25.003	-25.004	-23.75	-22.503	-21.25	-19.997	-18.75	-17.501	-16.251	-14.997	-13.75	-12.497
760	"Syrian Arab Republic"	-70	-15	-16	-16	-81.501	-161.672	-87.001	-146.501	-70	-130	-379.91	370	-4157.896	-1240	2779.999	1200	230.001	-49.998	-49.998	-49.998	-47.497	-45.002	-42.5	-40.002	-37.499	-34.999	-32.499	-30	-27.501	-25.002
792	"Turkey"	-18.998	-60	-149.998	-179.999	-239.999	-259.997	-69.997	-100.001	-119.998	-99.999	-39.997	-50	1627.172	1525.002	-1374.999	-949.998	-324.997	-300	-300	-300	-285	-270	-255	-240	-225	-210	-195	-180	-165	-150
784	"United Arab Emirates"	-0.138	-0.175	37.882	53.823	265.1	387.833	184.159	261.351	368.126	484.452	1161	3331	480	301	290	290	260	260	260	250	237.5	225	212.5	200	187.5	175	162.5	150	137.5	125
887	"Yemen"	-50	-75	-100	-245.662	-353	-75	-50	-50	615	-100	-112.15	-65.768	-75.01	-150	-150	-135.001	-135.001	-100	-100	-100	-95.003	-90	-85.003	-80	-75.003	-70	-65.003	-60	-55.003	-50
908	"EUROPE"	-1376.279	-2816.427	237.402	-422.27	2104.831	1957.727	1572.852	2668.812	5240.575	3713.327	8550.772	8801.821	4053.736	5291.643	4284.547	4554.708	4559.709	4559.705	4559.696	4559.489	4331.533	4103.587	3875.587	3647.627	3419.653	3191.678	2963.695	2735.722	2507.754	2279.792
923	"Eastern Europe"	-117.571	-2071.014	-1010.371	-468.298	-233.442	467.949	788.959	-11.248	1477.535	1029.37	924.433	1673.247	587.03	566.672	401.675	436.673	436.673	436.673	436.673	436.673	414.854	393.023	371.186	349.348	327.517	305.676	283.849	262.001	240.178	218.348
112	"Belarus"	-334.766	-164.536	-125.387	65.585	37.146	38.298	47.114	-23.021	-63.057	56.146	-6.382	63.933	75.799	10	10	10	10	10	10	10	9.5	9	8.501	7.998	7.503	7	6.498	6	5.499	5.004
100	"Bulgaria"	-100.895	-43.465	-1.437	-6.423	-43.396	-94.868	-22.346	-184.143	-356.464	-133.824	-85.5	-83.742	-24.472	-24.001	-24.001	-24.001	-24.001	-24.001	-24.001	-24.001	-22.8	-21.6	-20.402	-19.197	-17.998	-16.797	-15.6	-14.4	-13.201	-11.997
203	"Czechia"	59.997	-36.387	24.999	-129.099	9.999	9.999	-52.946	5.671	29.999	46.002	47.402	250.889	59.997	59.997	59.997	59.997	59.997	59.997	59.997	59.997	57.001	54	51	48.002	44.999	41.999	39.001	35.997	32.998	29.999
348	"Hungary"	24.754	-174.316	21.715	15.731	-24.419	13.04	-115.8	-91.554	99.98	78.562	61.589	25.15	29.999	29.999	29.999	29.999	29.999	29.999	29.999	29.999	28.5	27.002	25.498	24.002	22.501	20.998	19.501	18.002	16.5	14.998
616	"Poland"	0	-270.397	-62.544	-143.114	-170.903	-106.595	-119.193	-304.973	-159.999	-85.199	-183.471	-178.456	-73.997	-50.002	-50.002	-50.002	-50.002	-50.002	-50.002	-50.002	-47.499	-44.999	-42.496	-40.001	-37.501	-34.999	-32.499	-29.999	-27.498	-25.001
498	"Republic of Moldova"	90.096	140.733	100.89	74.449	55.824	-26.414	-9.185	-84.531	-131.953	-165.309	-12.079	-47.911	-9.529	-14.318	-14.318	-14.318	-14.318	-14.318	-14.318	-14.318	-13.602	-12.884	-12.169	-11.452	-10.738	-10.023	-9.306	-8.591	-7.874	-7.158
642	"Romania"	-2.001	-2.001	-2.001	-2.001	-2.001	-99.999	-200	-200	-520.001	-610	-468.204	-774.651	-299.997	-150	-74.999	-40.001	-40.001	-40.001	-40.001	-40.001	-37.999	-35.997	-33.999	-32.004	-29.999	-28	-25.996	-24.002	-22	-20
643	"Russian Federation"	32.795	-1213.491	-1394.343	-553.217	-290.289	639.801	1107	906.615	2519.717	2308.22	1735.324	2157.349	1017.884	799.998	500.002	500.002	500.002	500.002	500.002	500.002	475	450.001	425.002	399.999	375	349.999	325	299.999	275.004	249.997
703	"Slovakia"	68.523	17.987	-26.427	-57.838	-15.254	-9.696	-34.777	-35.312	-15.108	-2.964	1.199	-8.855	11.346	4.999	4.999	4.999	4.999	4.999	4.999	4.999	4.752	4.499	4.251	4	3.748	3.499	3.251	2.999	2.751	2.5
804	"Ukraine"	43.926	-325.141	454.164	267.629	209.851	104.383	189.092	0	74.421	-462.264	-165.445	269.541	-200	-100	-40.002	-40.002	-40.002	-40.002	-40.002	-40.002	-37.999	-35.999	-34	-31.999	-29.998	-28	-26.001	-24.004	-22.001	-19.994
924	"Northern Europe"	-517.497	-92.59	199.209	67.469	361.437	295.393	48.15	315.135	181.713	661.786	1276.532	2565.946	1277.404	1337.251	1304.078	1323.254	1323.254	1323.254	1323.254	1323.054	1256.903	1190.752	1124.591	1058.448	992.296	926.128	859.978	793.839	727.679	661.515
830	"Channel Islands"	2.186	2.251	2.934	3.88	4.25	1.726	5.38	6.085	2.12	3.778	4.592	4.479	3.654	3.654	3.654	3.654	3.654	3.654	3.654	3.654	3.474	3.291	3.109	2.925	2.742	2.558	2.376	2.195	2.011	1.827
208	"Denmark"	-18.28	-32.64	2.256	21.866	23.256	14.925	9.319	32.839	65.466	74.568	46.306	87.989	106.841	75.998	75.998	75.998	75.998	75.998	75.998	75.998	72.202	68.4	64.601	60.799	57.001	53.198	49.401	45.602	41.798	38.001
233	"Estonia"	36.999	26.899	43.228	41.204	30.581	30.51	25.9	15.497	-111.876	-1.197	-18.406	-15.151	-10.516	-4.999	-4.999	-4.999	-4.999	-4.999	-4.999	-4.999	-4.753	-4.501	-4.25	-3.999	-3.75	-3.501	-3.252	-2.999	-2.75	-2.5
246	"Finland"	-32.54	-27.747	-64.984	-97.937	28.88	-29.377	26.181	18.268	47.223	22.154	31.935	57.558	81.416	70	70	70	70	70	70	70	66.503	62.999	59.499	56.001	52.499	48.999	45.5	42	38.501	34.997
352	"Iceland"	-0.413	0.323	-0.732	-2.757	-1.061	-3.929	0.26	0.646	-1.054	1.02	2.94	12.007	-2.163	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.803	1.709	1.614	1.521	1.426	1.329	1.235	1.138	1.046	0.951
372	"Ireland"	-146.275	-207.419	-109.734	-50.86	37.331	53.058	-50.745	-115.193	-10.648	83.412	199.949	198.144	-139.996	23.497	50.002	50.002	50.002	50.002	50.002	50.002	47.499	44.999	42.496	40.001	37.501	34.999	32.499	29.999	27.498	25.001
428	"Latvia"	28.718	66.97	79.651	70.78	54.668	36.327	30.762	41.91	-116.474	-46.601	-72.49	-86.594	-83.325	-50	-25	-5	-5	-5	-5	-5	-4.753	-4.501	-4.251	-4	-3.753	-3.502	-3.255	-3	-2.751	-2.506
440	"Lithuania"	-73.35	-24.501	24.715	26.314	37.782	38.815	43.804	36.863	-100.301	-93.925	-99.104	-150.93	-146.217	-25	-10	-10	-10	-10	-10	-10	-9.5	-9	-8.5	-7.999	-7.5	-7.001	-6.499	-6	-5.499	-5.006
578	"Norway"	-3.962	-9.438	-2.274	4.178	15.87	20.728	24.805	38.715	46.903	58.773	67.4	163.433	221.814	140	140	140	140	140	140	140	132.999	126.003	119.001	112	104.999	98	90.999	84.002	77.003	70
752	"Sweden"	52.052	47.266	80.351	130.98	18.798	88.567	29.799	134.569	156.46	58.47	141.723	262.453	253.958	200	150	150	150	150	150	150	142.501	135.002	127.498	120.001	112.5	104.999	97.499	90	82.499	74.999
826	"United Kingdom"	-357.92	69.966	142.563	-84.853	106.415	39.119	-97.495	98.758	205.443	498.998	968.35	2030.075	990	900	850.623	850	850	850	850	850	807.5	765	722.5	680	637.506	595	552.5	510	467.5	425
925	"Southern Europe"	-1025.964	-1732	-1437.731	-1558.423	73.879	713.678	273.217	-270.201	-173.397	560.893	4305.189	3078.648	-985.958	440.918	631.994	852.984	857.985	857.981	857.972	857.965	815.062	772.178	729.278	686.383	643.498	600.603	557.69	514.8	471.906	429.009
8	"Albania"	-0.099	-0.099	-0.099	-0.099	-0.099	-0.099	-0.099	-0.099	-443.212	-179.606	-176.774	-217.358	-93.425	-40	-40	-40	-40	-40	-40	-40	-38.001	-36.003	-34.002	-31.999	-30.002	-28.001	-26.002	-23.998	-22.002	-20.004
70	"Bosnia and Herzegovina"	-50.002	-50.002	-50.002	-96.958	-82.247	-74.132	-29.999	-134.587	-726.484	-159.283	-6	-59.246	-161.371	-2.506	-2.506	-2.506	-2.506	-2.506	-2.506	-2.506	-2.376	-2.251	-2.126	-2	-1.875	-1.749	-1.626	-1.502	-1.375	-1.255
191	"Croatia"	-0.018	-0.018	1.854	-1.225	-18.403	18.681	54.369	26.145	-143.579	-188.129	-2.58	-10.499	-32.772	-40	-20	-8	-2	-2	-2	-2	-1.904	-1.801	-1.703	-1.6	-1.499	-1.403	-1.303	-1.204	-1.1	-1.004
300	"Greece"	-70.009	-203.298	-257.899	-187.126	20.771	309.665	100.241	178.887	464.636	297.431	113.586	80.157	-161.799	49.996	49.996	49.996	49.996	49.996	49.996	49.996	47.502	44.999	42.499	39.996	37.503	35.003	32.497	29.997	27.498	25.007
380	"Italy"	-203.668	-559.402	-231.607	-231.781	19.396	164.927	266.352	-10.058	152.825	223.974	1624.3	1006.308	264.145	350	400	500	500	500	500	500	474.997	450.003	424.998	400.001	375.001	350.003	325.001	299.999	275.002	250.011
470	"Malta"	-29.215	-27.724	-11.71	-12.601	-9.682	-4.843	2.856	1.159	3.787	6.378	5.521	6.63	9.447	4.501	3.999	2.999	2.001	2.001	2.001	2.001	1.9	1.799	1.699	1.599	1.499	1.403	1.298	1.198	1.099	1
499	"Montenegro"	9.999	-2.001	-2.001	-53.773	-2.001	-7.401	-2.001	-29.965	-20.249	-21.588	-7.999	-0.683	-3.112	-2.4	-2.4	-2.4	-2.4	-2.4	-2.4	-2.4	-2.282	-2.164	-2.04	-1.92	-1.805	-1.68	-1.562	-1.438	-1.322	-1.207
620	"Portugal"	-265.081	-329.412	-547.884	-701.6	108.187	198.629	-66.894	-147.873	149.122	173.604	178.353	92.133	-140	-30.001	40	50.002	50.002	50.002	50.002	50.002	47.498	45.002	42.5	40	37.499	34.999	32.498	30	27.501	25
688	"Serbia"	35.206	-50.057	-88.14	-89.744	-20.651	7.68	-10.36	-27.488	178.348	-495.902	-276.331	-116.385	-99.999	-50	-50	-50	-50	-50	-50	-50	-47.5	-45.002	-42.5	-40.002	-37.502	-35.002	-32.502	-30	-27.504	-25.011
705	"Slovenia"	-20	-9.672	-22.059	-14.95	17.942	34.686	68.363	32.609	-17.461	1.487	14.998	39.348	16.571	6.002	6.002	6.002	6.002	6.002	6.002	6.002	5.701	5.399	5.098	4.796	4.501	4.199	3.899	3.598	3.3	2.999
724	"Spain"	-435.544	-459.01	-193.807	-145.936	96.99	76.903	-43.292	-67.68	319.27	905.02	2838.24	2259	-570	200	250	350	350.002	350.002	350.002	349.999	332.497	314.998	297.503	279.997	262.5	245	227.5	209.997	192.497	175
807	"TFYR Macedonia"	0	-44.94	-40.94	-28.981	-61.002	-14.749	-72.752	-98.818	-100.107	-4.999	-14.572	-7.399	-8.853	-4.999	-4.999	-4.999	-4.999	-4.999	-4.999	-4.999	-4.752	-4.499	-4.251	-4	-3.748	-3.499	-3.251	-2.999	-2.751	-2.5
926	"Western Europe"	284.753	1079.177	2486.295	1536.982	1902.957	480.707	462.526	2635.126	3754.724	1461.278	2044.618	1483.98	3175.26	2946.802	1946.8	1941.797	1941.797	1941.797	1941.797	1941.797	1844.714	1747.634	1650.532	1553.448	1456.342	1359.271	1262.178	1165.082	1067.991	970.92
40	"Austria"	-77.999	-52.002	15.996	50.401	82.001	5.502	18.002	110.999	227.841	65.082	178.117	153.763	267.172	99.999	99.999	99.999	99.999	99.999	99.999	99.999	95	90	84.999	80	74.999	69.998	65	59.997	55.001	50.002
56	"Belgium"	53.71	46.636	38.304	47.288	70.98	73.523	18.478	42.556	106.947	50.87	219.56	294.27	258.672	240	119.998	119.998	119.998	119.998	119.998	119.998	114.001	107.998	102	96	89.996	84.002	77.999	72.001	66.001	60
250	"France"	298.328	930.036	1466.682	416.217	805.181	146.855	268.131	481.869	303.416	382.333	493.125	536.344	361.722	400.002	400.002	400.002	400.002	400.002	400.002	400.002	380	360.001	340	320.002	299.997	280.001	260	240.002	219.999	200
276	"Germany"	-42.001	39.829	666.962	867.574	714.153	228.894	0.023	1714.683	2659.698	695.914	804.608	43.087	1777.126	1850	1000	1000	1000	1000	1000	1000	949.999	900.003	850	800	750.002	700.003	650.001	600.001	550.001	500.004
442	"Luxembourg"	5.756	4.191	8.527	5.918	15.284	11.846	2.552	12.831	20.04	19.94	14.473	42.279	48.704	25.001	25.001	19.998	19.998	19.998	19.998	19.998	19	18.002	17.003	16.003	15.001	14	13	11.999	10.997	10.002
528	"Netherlands"	-84.929	-22.221	11.589	54.636	186.745	145.804	71.525	139.748	186.409	178.553	146.02	65.713	62.687	80	100	100	100	100	100	100	95.001	90.003	85.002	80	74.998	70.003	65.003	59.999	55.001	50.002
756	"Switzerland"	131.747	129.187	276.181	92.978	25.185	-135.365	81.04	130.857	247.406	65.218	186.125	344.872	397.267	250	200	200	200	200	200	200	190.001	180.001	170	160.001	150	139.998	130.002	119.999	110.001	100.001
904	"LATIN AMERICA AND THE CARIBBEAN"	-202.792	-1073.328	-1484.516	-2003.903	-2333.232	-3276.152	-3505.552	-3772.728	-3330.891	-4878.639	-5608.282	-2499.32	-1842.656	-1673.517	-1455.351	-1231.579	-1237.728	-1203.743	-1197.565	-1194.946	-1135.142	-1075.364	-1015.55	-955.822	-896.047	-836.301	-776.574	-716.876	-657.122	-597.451
915	"Caribbean"	-454.003	-527.736	-659.522	-797.112	-608.59	-594.404	-715.801	-647.774	-565.333	-600.967	-679.832	-693.304	-587.318	-609.624	-544.72	-484.456	-475.938	-465.631	-465.802	-465.946	-442.571	-419.245	-395.902	-372.612	-349.285	-326.004	-302.71	-279.477	-256.169	-232.948
28	"Antigua and Barbuda"	0.187	-4.463	-1.703	-1.625	-2.874	-3.492	-8.84	-7.629	2.617	4.421	-0.282	-0.092	-0.056	-0.056	-0.056	-0.056	-0.056	-0.056	-0.056	-0.056	-0.053	-0.05	-0.05	-0.044	-0.04	-0.038	-0.036	-0.032	-0.029	-0.028
533	"Aruba"	-1.58	2.784	-4.323	-4.275	-3.537	-5.47	-1.921	-5.194	14.218	6.926	6.263	-0.441	1.253	1.004	0.803	0.646	0.519	0.417	0.334	0.269	0.256	0.242	0.229	0.215	0.202	0.188	0.175	0.161	0.148	0.135
44	"Bahamas"	-0.227	8.483	14.357	14.08	0.887	2.791	0.18	-1.099	-0.395	-3.097	15.483	14.363	9.672	5	5	5	5	5	5	5	4.752	4.506	4.254	4	3.754	3.5	3.252	3	2.754	2.5
52	"Barbados"	-6.823	-17.305	-15.903	-11.88	-5.433	-3.595	-5.589	-4.077	-3.263	-1.323	-0.077	2.05	2.18	2.072	1.973	1.878	1.789	1.7	1.618	1.54	1.462	1.388	1.314	1.24	1.166	1.092	1.018	0.944	0.87	0.796
192	"Cuba"	-30	-55	-205	-250	-190	-160	-270	-69.999	-120.006	-132.839	-145.629	-178.725	-73.271	-109.998	-64.996	-30.001	-29.999	-29.999	-29.999	-30	-28.495	-26.998	-25.493	-23.996	-22.496	-20.999	-19.495	-17.999	-16.498	-14.998
531	"Curacao"	2.619	-5.986	-7.752	-4.526	-5	-13.251	-8.464	-14.547	-11.517	-17.077	-6.07	15.363	6.817	2.573	2.573	2.573	2.573	2.573	2.573	2.573	2.448	2.317	2.188	2.058	1.932	1.802	1.677	1.543	1.417	1.286
214	"Dominican Republic"	-18.957	-31.722	-43.49	-56.172	-70.824	-87.098	-118.102	-134.47	-144.154	-150.146	-152.553	-153.773	-153.01	-151.333	-147.671	-140.346	-138.146	-128.145	-128.144	-128.143	-121.734	-115.328	-108.924	-102.518	-96.109	-89.702	-83.294	-76.889	-70.478	-64.074
308	"Grenada"	-5.582	-5.22	-8.968	-9.319	-11.426	-12.867	-0.288	-15.001	-3.923	-4.912	-4.132	-4.274	-4.274	-3.497	-2.996	-2.798	-2.497	-2.496	-2.5	-2.497	-2.372	-2.248	-2.123	-2.001	-1.873	-1.744	-1.627	-1.499	-1.376	-1.249
