"country_code"	"name"	"2015-2020"	"2020-2025"	"2025-2030"	"2030-2035"	"2035-2040"	"2040-2045"	"2045-2050"	"2050-2055"	"2055-2060"	"2060-2065"	"2065-2070"	"2070-2075"	"2075-2080"	"2080-2085"	"2085-2090"	"2090-2095"	"2095-2100"
100	"Bulgaria"	1.4694	1.4885	1.5097	1.5294	1.5451	1.5583	1.5687	1.5774	1.5836	1.5885	1.5941	1.5994	1.6016	1.6048	1.6045	1.6065	1.6084
854	"Burkina Faso"	4.9322	4.3388	3.7904	3.312	2.9204	2.6167	2.374	2.1914	2.0433	1.9267	1.8335	1.7568	1.6939	1.6428	1.6011	1.5683	1.5391
108	"Burundi"	5.2884	4.6916	4.1347	3.6445	3.2172	2.8718	2.5955	2.3829	2.2058	2.0707	1.9597	1.8699	1.7964	1.7337	1.6827	1.6397	1.6043
132	"Cabo Verde"	2.0135	1.7831	1.6231	1.4987	1.4026	1.3288	1.2714	1.2369	1.2152	1.2112	1.2206	1.2382	1.2655	1.2916	1.324	1.3562	1.3899
116	"Cambodia"	2.2458	2.0073	1.8479	1.722	1.6219	1.539	1.474	1.4244	1.3888	1.363	1.3457	1.3373	1.3353	1.3406	1.3489	1.3597	1.3719
120	"Cameroon"	4.3119	3.8679	3.4829	3.1623	2.8925	2.6612	2.4683	2.3073	2.1684	2.0597	1.9593	1.871	1.7989	1.7367	1.6857	1.6383	1.5994
124	"Canada"	1.3582	1.24	1.1629	1.1244	1.126	1.1598	1.2054	1.2552	1.3026	1.3414	1.3754	1.404	1.4334	1.4529	1.4721	1.4884	1.5004
140	"Central African Republic"	4.4571	3.8999	3.353	2.8657	2.4779	2.2014	2.0036	1.8613	1.7499	1.6698	1.6044	1.5569	1.5185	1.4897	1.4724	1.4597	1.4501
148	"Chad"	5.499	4.8018	4.1593	3.609	3.1483	2.7766	2.494	2.2796	2.1043	1.9711	1.8646	1.7808	1.7083	1.653	1.6018	1.562	1.5327
830	"Channel Islands"	1.3773	1.3594	1.3539	1.3524	1.3515	1.3517	1.3529	1.3552	1.3585	1.3602	1.3634	1.3648	1.3689	1.372	1.3728	1.3724	1.3736
152	"Chile"	1.5509	1.4203	1.3339	1.279	1.2531	1.2564	1.281	1.3106	1.3409	1.3753	1.4061	1.4293	1.4563	1.4774	1.4953	1.51	1.5208
156	"China"	1.5235	1.5109	1.5063	1.5083	1.5079	1.5106	1.5125	1.5144	1.5168	1.5197	1.5196	1.5211	1.5231	1.5268	1.527	1.527	1.5292
344	"China, Hong Kong SAR"	1.2019	1.2454	1.2899	1.3256	1.3611	1.3894	1.4136	1.4362	1.4554	1.4705	1.4845	1.4955	1.5056	1.5139	1.521	1.5265	1.5305
446	"China, Macao SAR"	1.223	1.2925	1.3531	1.4045	1.4449	1.4779	1.5052	1.5279	1.5434	1.5576	1.5701	1.577	1.5837	1.5912	1.5943	1.5993	1.6016
158	"China, Taiwan Province of China"	1.0885	1.1182	1.1525	1.1831	1.2144	1.2447	1.2729	1.2999	1.3239	1.3468	1.3693	1.3881	1.4064	1.4214	1.4359	1.4483	1.4611
170	"Colombia"	1.6086	1.4384	1.3063	1.2042	1.135	1.092	1.0863	1.1097	1.1544	1.2062	1.26	1.3109	1.3546	1.3935	1.4288	1.457	1.4792
174	"Comoros"	3.9349	3.4907	3.1291	2.8326	2.5907	2.3903	2.2275	2.0903	1.9769	1.8764	1.792	1.717	1.6548	1.6003	1.5584	1.5226	1.4935
178	"Congo"	4.2721	3.8771	3.5384	3.2459	2.9958	2.7773	2.5929	2.4363	2.2985	2.1771	2.0727	1.9784	1.9007	1.8292	1.7677	1.7192	1.6732
188	"Costa Rica"	1.5491	1.3938	1.2739	1.1888	1.1362	1.118	1.1306	1.164	1.2122	1.2589	1.3084	1.3525	1.3892	1.4246	1.4511	1.4738	1.4925
384	"C~A'te d'Ivoire"	4.5265	4.1062	3.7491	3.4392	3.1723	2.945	2.7516	2.5808	2.4287	2.2972	2.1815	2.0714	1.9762	1.8904	1.8177	1.7553	1.6963
191	"Croatia"	1.2457	1.1317	1.0631	1.0355	1.0607	1.1182	1.1825	1.2393	1.2889	1.3319	1.369	1.399	1.4228	1.4457	1.4631	1.4791	1.4908
192	"Cuba"	1.5821	1.5295	1.4889	1.463	1.4486	1.4477	1.4492	1.4556	1.4669	1.4787	1.4913	1.5009	1.5127	1.5257	1.5345	1.5446	1.5515
531	"Cura~ASSao"	1.8568	1.746	1.6689	1.6129	1.5743	1.5535	1.5477	1.5509	1.555	1.5612	1.5673	1.5718	1.5804	1.5846	1.5882	1.5922	1.5956
196	"Cyprus"	1.1405	1.0312	0.9649	0.9482	0.9868	1.0588	1.1296	1.1937	1.248	1.2908	1.3284	1.3618	1.3903	1.4152	1.4368	1.4554	1.4711
203	"Czechia"	1.4503	1.4761	1.503	1.5241	1.5427	1.5586	1.5703	1.5796	1.5889	1.5952	1.5997	1.6031	1.6062	1.6093	1.6104	1.613	1.6134
408	"Dem. People's Republic of Korea"	1.677	1.5485	1.4576	1.3976	1.3637	1.3483	1.3519	1.3628	1.3787	1.3942	1.416	1.436	1.4587	1.4764	1.4909	1.5048	1.5164
180	"Democratic Republic of the Congo"	5.6324	4.8333	4.0604	3.3918	2.877	2.5073	2.239	2.0417	1.8981	1.7793	1.6914	1.6194	1.5633	1.5163	1.4884	1.4632	1.4485
208	"Denmark"	1.6522	1.6409	1.6374	1.6394	1.6411	1.6441	1.6455	1.6468	1.6492	1.651	1.6513	1.6518	1.6523	1.6529	1.652	1.6535	1.6531
262	"Djibouti"	2.4497	2.1095	1.8911	1.7277	1.6013	1.4951	1.4122	1.3466	1.2977	1.2687	1.2523	1.2504	1.2623	1.2775	1.3051	1.3323	1.3615
214	"Dominican Republic"	2.1394	1.9284	1.7621	1.6224	1.5078	1.416	1.3423	1.2893	1.2533	1.2392	1.2425	1.2578	1.2794	1.3066	1.343	1.3758	1.4058
218	"Ecuador"	2.202	1.9993	1.8433	1.7123	1.6036	1.522	1.4497	1.3942	1.3565	1.3338	1.3189	1.3165	1.3201	1.3325	1.3545	1.3751	1.3998
818	"Egypt"	2.8757	2.603	2.3973	2.2288	2.0835	1.9678	1.864	1.7784	1.7057	1.6452	1.5979	1.5617	1.5311	1.5126	1.4991	1.4888	1.4852
222	"El Salvador"	1.8127	1.6406	1.5076	1.4035	1.3212	1.2603	1.2182	1.1968	1.1931	1.1986	1.2172	1.2441	1.2735	1.3055	1.3393	1.3676	1.393
226	"Equatorial Guinea"	4.229	3.6137	3.0919	2.6799	2.3762	2.1578	1.9912	1.8673	1.7614	1.6829	1.6229	1.5703	1.5292	1.4972	1.4772	1.4573	1.4426
232	"Eritrea"	3.7186	3.2605	2.894	2.6037	2.3743	2.1917	2.0486	1.9288	1.8278	1.7438	1.6727	1.6171	1.5672	1.5249	1.4933	1.4662	1.45
233	"Estonia"	1.5424	1.5537	1.5659	1.5768	1.5883	1.5979	1.6041	1.6105	1.6144	1.6179	1.6233	1.6244	1.6267	1.629	1.6284	1.6301	1.6275
231	"Ethiopia"	3.6863	3.0109	2.5228	2.194	1.9793	1.8122	1.6843	1.5796	1.4997	1.432	1.3788	1.3344	1.3101	1.2923	1.287	1.2936	1.3055
242	"Fiji"	2.2398	2.0474	1.8935	1.7669	1.6651	1.5829	1.518	1.4702	1.4363	1.4124	1.3994	1.4001	1.4064	1.4202	1.4344	1.4508	1.4653
246	"Finland"	1.6736	1.6492	1.6352	1.6288	1.6217	1.6183	1.6173	1.6165	1.6159	1.6153	1.6135	1.6151	1.614	1.6155	1.6134	1.614	1.6121
250	"France"	1.8619	1.8187	1.7906	1.77	1.7556	1.746	1.7386	1.7321	1.7271	1.7212	1.7164	1.7137	1.711	1.7096	1.7062	1.7029	1.701
254	"French Guiana"	2.9883	2.7446	2.5611	2.4044	2.2713	2.1559	2.0547	1.9693	1.8935	1.8329	1.7822	1.7375	1.7045	1.6756	1.6512	1.6343	1.6251
258	"French Polynesia"	1.7631	1.6114	1.4941	1.4066	1.3414	1.296	1.2691	1.2602	1.257	1.2651	1.2803	1.3028	1.3258	1.3513	1.3782	1.3969	1.4223
266	"Gabon"	3.3807	2.9938	2.6888	2.4566	2.2659	2.1138	1.9866	1.8812	1.7864	1.7134	1.6526	1.5983	1.5542	1.5234	1.4954	1.4773	1.4621
270	"Gambia"	5.0344	4.4697	3.9011	3.3394	2.8476	2.4732	2.2	2.0022	1.86	1.7422	1.6637	1.5954	1.5425	1.5025	1.469	1.4455	1.4336
268	"Georgia"	1.8491	1.7787	1.7318	1.6917	1.663	1.6384	1.6195	1.6061	1.5991	1.5947	1.5911	1.5893	1.5873	1.5883	1.5914	1.5918	1.5936
276	"Germany"	1.3601	1.3531	1.353	1.3579	1.3626	1.3672	1.3741	1.3804	1.3871	1.3914	1.3964	1.3996	1.4031	1.408	1.4098	1.4142	1.4153
288	"Ghana"	3.5916	3.2224	2.9271	2.6826	2.4811	2.3146	2.1699	2.0486	1.9418	1.8531	1.7719	1.7035	1.6503	1.6054	1.5636	1.5337	1.5057
300	"Greece"	1.1085	0.9968	0.935	0.9252	0.969	1.0471	1.1199	1.1834	1.2352	1.2804	1.3199	1.3542	1.3798	1.4043	1.4254	1.444	1.4596
308	"Grenada"	1.8455	1.6698	1.5295	1.4177	1.3304	1.2701	1.234	1.219	1.2205	1.2422	1.271	1.3032	1.3375	1.3708	1.4015	1.4307	1.4549
312	"Guadeloupe"	1.698	1.5563	1.4557	1.3913	1.3606	1.3622	1.3834	1.4132	1.4454	1.4722	1.498	1.5162	1.5337	1.5474	1.5582	1.5664	1.5743
316	"Guam"	2.0855	1.915	1.7843	1.6785	1.595	1.5314	1.4862	1.4568	1.436	1.4359	1.4354	1.4435	1.4531	1.4628	1.476	1.4887	1.5024
320	"Guatemala"	2.5963	2.2511	2.019	1.851	1.7266	1.626	1.5464	1.4795	1.4295	1.3931	1.3672	1.3508	1.3432	1.3418	1.3483	1.356	1.3673
324	"Guinea"	4.435	3.9061	3.4364	3.0465	2.7226	2.4747	2.28	2.118	1.9869	1.8836	1.7999	1.7317	1.675	1.6214	1.5819	1.5504	1.5252
624	"Guinea-Bissau"	4.2161	3.7269	3.3156	2.9736	2.6907	2.4662	2.287	2.1344	2.0112	1.9069	1.8189	1.7427	1.6807	1.6269	1.5787	1.5422	1.5126
328	"Guyana"	2.2292	2.04	1.8865	1.7638	1.6602	1.5829	1.5223	1.4776	1.4479	1.4312	1.4243	1.423	1.4315	1.4419	1.4533	1.4675	1.4782
332	"Haiti"	2.5548	2.2321	2.0134	1.8529	1.7225	1.6201	1.5288	1.46	1.4063	1.3655	1.3396	1.3274	1.3186	1.3164	1.3287	1.3468	1.3666
340	"Honduras"	2.1112	1.8605	1.692	1.5686	1.4705	1.394	1.3394	1.2938	1.2662	1.2539	1.2508	1.2571	1.265	1.2829	1.3061	1.3372	1.3654
348	"Hungary"	1.2796	1.284	1.2929	1.3027	1.3125	1.3248	1.3363	1.3455	1.3539	1.3637	1.3688	1.3764	1.3809	1.3885	1.3921	1.3966	1.3999
352	"Iceland"	1.7036	1.5646	1.4639	1.3896	1.3432	1.3184	1.3141	1.322	1.3406	1.3581	1.3819	1.4013	1.4251	1.4444	1.4636	1.4773	1.4958
356	"India"	2.0481	1.8544	1.716	1.6057	1.5159	1.4485	1.3936	1.3588	1.3298	1.3171	1.3137	1.3147	1.3251	1.3396	1.3537	1.376	1.3928
360	"Indonesia"	2.0798	1.8944	1.7553	1.6467	1.563	1.4933	1.4481	1.4216	1.4081	1.4065	1.4125	1.4303	1.4456	1.4661	1.4838	1.4977	1.5114
364	"Iran (Islamic Republic of)"	1.3989	1.2208	1.0905	1.0065	0.9702	0.983	1.0352	1.1145	1.1871	1.2558	1.3122	1.36	1.3978	1.4279	1.4524	1.4755	1.4918
368	"Iraq"	3.972	3.6003	3.2962	3.0395	2.8249	2.6374	2.4808	2.3395	2.2104	2.0992	2.0006	1.9068	1.8306	1.7634	1.7048	1.6582	1.6173
372	"Ireland"	1.8697	1.8212	1.7875	1.7622	1.7424	1.7277	1.7161	1.7075	1.7003	1.6913	1.6862	1.681	1.6765	1.6737	1.6714	1.6676	1.6637
376	"Israel"	2.6649	2.4645	2.3012	2.1683	2.0501	1.9491	1.8629	1.7873	1.7248	1.6774	1.6384	1.6026	1.5778	1.5609	1.5461	1.537	1.5334
380	"Italy"	1.3781	1.3847	1.3976	1.41	1.4231	1.4344	1.4447	1.4539	1.4633	1.4718	1.4784	1.4848	1.4887	1.4938	1.4969	1.5009	1.5031
388	"Jamaica"	1.7646	1.6062	1.4888	1.3976	1.337	1.2961	1.2821	1.2829	1.2981	1.3197	1.3487	1.3791	1.4083	1.4336	1.4584	1.4787	1.4946
392	"Japan"	1.3615	1.3703	1.3826	1.3948	1.4107	1.4234	1.4331	1.4444	1.455	1.4615	1.4682	1.476	1.4808	1.486	1.489	1.4935	1.4981
400	"Jordan"	2.9784	2.6342	2.3746	2.1665	1.9913	1.8429	1.7149	1.6125	1.5215	1.4516	1.3992	1.3619	1.3383	1.3302	1.3319	1.3461	1.3618
398	"Kazakhstan"	2.3755	2.1904	2.0477	1.9321	1.8409	1.7638	1.7021	1.6485	1.6109	1.5763	1.5584	1.5402	1.5271	1.5241	1.5191	1.5183	1.5225
404	"Kenya"	3.4636	3.0665	2.7511	2.5067	2.3086	2.1457	2.0068	1.8922	1.7887	1.6964	1.6243	1.5618	1.5092	1.4696	1.4363	1.4082	1.3875
296	"Kiribati"	3.2949	3.0163	2.7953	2.6091	2.4533	2.3106	2.1853	2.0771	1.9806	1.893	1.8196	1.7524	1.6985	1.6554	1.6186	1.5899	1.562
414	"Kuwait"	1.7391	1.5894	1.4772	1.4038	1.3572	1.3444	1.3636	1.3946	1.4312	1.4619	1.4901	1.5134	1.5336	1.5487	1.5602	1.5709	1.5761
417	"Kyrgyzstan"	2.641	2.4021	2.2241	2.0865	1.9673	1.8688	1.7871	1.7189	1.6653	1.6264	1.5943	1.5683	1.552	1.5431	1.5357	1.5326	1.5334
418	"Lao People's Democratic Republic"	2.3439	2.0471	1.8308	1.6557	1.517	1.4021	1.3137	1.2429	1.2019	1.1801	1.185	1.202	1.2331	1.2752	1.3166	1.3589	1.3925
428	"Latvia"	1.4555	1.471	1.4868	1.5024	1.5183	1.5302	1.5427	1.5511	1.5595	1.5649	1.5703	1.5746	1.5764	1.58	1.5826	1.5845	1.5864
422	"Lebanon"	1.4933	1.3696	1.2824	1.2245	1.1867	1.1749	1.1846	1.2089	1.2416	1.2799	1.3161	1.3529	1.3865	1.4154	1.4417	1.4637	1.4832
426	"Lesotho"	2.7289	2.433	2.2067	2.0389	1.9017	1.7913	1.6995	1.6233	1.5595	1.5133	1.4772	1.4484	1.4301	1.4149	1.4148	1.4135	1.4159
430	"Liberia"	4.1839	3.7269	3.338	3.0076	2.7348	2.5106	2.3263	2.174	2.0558	1.9532	1.8624	1.7862	1.7249	1.6681	1.6224	1.5845	1.553
434	"Libya"	1.9686	1.7465	1.5795	1.4429	1.3367	1.2597	1.2092	1.1938	1.1979	1.2351	1.2754	1.3268	1.3755	1.412	1.4451	1.4744	1.4987
440	"Lithuania"	1.543	1.5512	1.5623	1.5735	1.5852	1.5925	1.6009	1.6066	1.6121	1.6156	1.6206	1.6231	1.625	1.6268	1.6281	1.6292	1.63
442	"Luxembourg"	1.4823	1.4806	1.4847	1.4901	1.4973	1.5051	1.5101	1.5148	1.5194	1.525	1.5284	1.5305	1.5327	1.534	1.537	1.5405	1.5403
450	"Madagascar"	3.8007	3.4032	3.0727	2.795	2.5685	2.3827	2.2261	2.1018	1.9944	1.8976	1.8229	1.7555	1.6998	1.6532	1.6137	1.5802	1.5502
454	"Malawi"	4.1921	3.706	3.2966	2.9515	2.6689	2.4431	2.265	2.1188	2.0006	1.8976	1.8143	1.7405	1.6735	1.6206	1.5742	1.5335	1.5013
458	"Malaysia"	1.7878	1.6215	1.4947	1.3954	1.319	1.2687	1.237	1.2239	1.2261	1.2433	1.2677	1.2994	1.3283	1.3608	1.3906	1.4184	1.4432
462	"Maldives"	1.7836	1.5619	1.3911	1.2608	1.1645	1.1034	1.0804	1.1048	1.159	1.2268	1.2913	1.3474	1.3948	1.4326	1.4608	1.4863	1.5048
466	"Mali"	5.633	4.917	4.206	3.555	3.0227	2.6237	2.3393	2.1274	1.9707	1.8488	1.7508	1.676	1.6158	1.5708	1.5318	1.5	1.4809
470	"Malta"	1.3483	1.3427	1.3431	1.3526	1.3678	1.384	1.4008	1.4181	1.434	1.4511	1.4651	1.4784	1.4885	1.5002	1.5125	1.5207	1.5291
474	"Martinique"	1.659	1.5201	1.427	1.3745	1.3484	1.3582	1.3818	1.416	1.4503	1.4785	1.5003	1.5212	1.5382	1.5495	1.5568	1.5681	1.5755
478	"Mauritania"	4.2841	3.8601	3.4932	3.1703	2.8963	2.6598	2.471	2.3073	2.1773	2.0619	1.9683	1.8845	1.8172	1.7539	1.7051	1.6665	1.6291
480	"Mauritius"	1.2311	1.1121	1.0347	1.0043	1.0287	1.0929	1.1667	1.2326	1.2864	1.3321	1.3721	1.3999	1.4281	1.4491	1.4706	1.4863	1.4977
175	"Mayotte"	3.4313	3.0426	2.7428	2.5002	2.296	2.1174	1.9618	1.826	1.7083	1.605	1.521	1.4532	1.4054	1.3652	1.3403	1.3253	1.3239
484	"Mexico"	1.9021	1.6918	1.5295	1.3961	1.2888	1.2083	1.1584	1.1366	1.1404	1.1679	1.2106	1.2592	1.3094	1.3556	1.3953	1.4304	1.4589
583	"Micronesia (Fed. States of)"	2.7873	2.4795	2.251	2.0743	1.9291	1.8132	1.7098	1.6288	1.5564	1.4973	1.4504	1.4116	1.3884	1.3707	1.3637	1.3625	1.3666
496	"Mongolia"	2.4406	2.2048	2.0421	1.927	1.8502	1.7971	1.7577	1.732	1.7133	1.699	1.6885	1.6828	1.6769	1.6723	1.669	1.6672	1.6652
499	"Montenegro"	1.4451	1.3189	1.2277	1.1727	1.1536	1.1672	1.2038	1.2476	1.2915	1.3321	1.3671	1.3999	1.4256	1.4504	1.4697	1.4865	1.5008
504	"Morocco"	2.1787	1.9669	1.8082	1.6786	1.5757	1.4926	1.4318	1.3864	1.3627	1.3484	1.3515	1.3618	1.3755	1.3977	1.4211	1.4441	1.4673
508	"Mozambique"	4.8683	4.3987	3.9412	3.497	3.0847	2.7273	2.4416	2.2286	2.0644	1.9385	1.8398	1.7588	1.6939	1.6442	1.6062	1.575	1.5544
104	"Myanmar"	1.9492	1.7689	1.6306	1.5213	1.433	1.3686	1.3225	1.2948	1.2844	1.2849	1.2998	1.3233	1.3509	1.3778	1.4067	1.4305	1.4537
516	"Namibia"	3.0249	2.7061	2.4623	2.2641	2.0975	1.9556	1.8374	1.7332	1.6476	1.5739	1.5139	1.4706	1.4373	1.416	1.4032	1.3988	1.4024
524	"Nepal"	1.7771	1.565	1.424	1.3204	1.2512	1.2006	1.1715	1.1685	1.1783	1.2013	1.2336	1.2698	1.3084	1.3454	1.3815	1.4137	1.4406
528	"Netherlands"	1.6415	1.6197	1.6099	1.6034	1.6013	1.5986	1.5984	1.5972	1.5974	1.5982	1.5983	1.5993	1.5998	1.6004	1.5992	1.5992	1.5983
540	"New Caledonia"	1.9095	1.7427	1.6197	1.5235	1.4551	1.4066	1.3793	1.3752	1.3833	1.3944	1.4135	1.4334	1.4556	1.4757	1.4951	1.5116	1.5267
554	"New Zealand"	1.7524	1.6137	1.5135	1.4387	1.3893	1.3651	1.3571	1.3625	1.3697	1.3873	1.407	1.4273	1.444	1.4637	1.4774	1.4961	1.5055
558	"Nicaragua"	1.9183	1.7175	1.5615	1.4404	1.349	1.2775	1.2274	1.2028	1.1911	1.2025	1.2285	1.2635	1.2984	1.3381	1.3748	1.409	1.4357
562	"Niger"	6.9323	6.397	5.8096	5.202	4.5953	4.0363	3.5328	3.1008	2.7647	2.4949	2.2811	2.1179	1.9811	1.8725	1.7829	1.7131	1.6542
566	"Nigeria"	5.1477	4.6425	4.1336	3.6347	3.1734	2.7818	2.4763	2.2468	2.0741	1.94	1.8395	1.7629	1.7003	1.6526	1.6148	1.5839	1.563
578	"Norway"	1.7182	1.6893	1.6749	1.6621	1.6565	1.6514	1.6487	1.6456	1.646	1.6437	1.6409	1.64	1.6399	1.6387	1.6377	1.6356	1.6347
512	"Oman"	2.2788	1.9673	1.729	1.5441	1.3954	1.2765	1.1862	1.1281	1.1025	1.1152	1.1556	1.2156	1.2776	1.3374	1.3883	1.4297	1.4625
586	"Pakistan"	3.0741	2.6973	2.4215	2.2071	2.0413	1.8973	1.7773	1.683	1.5983	1.5322	1.4713	1.4312	1.4015	1.3819	1.3695	1.368	1.3726
591	"Panama"	2.2253	2.0377	1.8893	1.772	1.6758	1.5986	1.5414	1.4985	1.4673	1.4508	1.4449	1.445	1.4496	1.4581	1.4685	1.4782	1.4931
598	"Papua New Guinea"	3.2965	2.9729	2.7103	2.502	2.3314	2.1856	2.0573	1.9503	1.861	1.7836	1.7147	1.6603	1.6136	1.5742	1.5458	1.5213	1.5017
600	"Paraguay"	2.1836	1.973	1.821	1.6967	1.6	1.5171	1.4542	1.4067	1.3728	1.3486	1.3357	1.3269	1.3271	1.3353	1.349	1.3621	1.3775
604	"Peru"	2.1134	1.9082	1.7484	1.6149	1.5071	1.4213	1.3541	1.3089	1.2743	1.2572	1.2561	1.2655	1.2849	1.3105	1.3363	1.3678	1.397
608	"Philippines"	2.6172	2.3813	2.196	2.0403	1.9109	1.8009	1.708	1.6301	1.5631	1.5077	1.4632	1.4271	1.4022	1.3883	1.3789	1.3799	1.38
616	"Poland"	1.0944	0.985	0.9233	0.9161	0.9603	1.0349	1.1066	1.1691	1.2264	1.2733	1.3122	1.3476	1.3776	1.401	1.4232	1.4406	1.4576
620	"Portugal"	1.0457	0.9419	0.8873	0.8834	0.9346	1.0168	1.0939	1.1602	1.2148	1.2609	1.2987	1.3316	1.3622	1.3882	1.4096	1.4273	1.4434
630	"Puerto Rico"	1.2672	1.1441	1.0629	1.0237	1.0263	1.0648	1.1206	1.1756	1.227	1.2741	1.3147	1.3505	1.3817	1.4111	1.4342	1.4542	1.47
634	"Qatar"	1.6512	1.4736	1.3373	1.2305	1.1554	1.1014	1.0768	1.0793	1.0997	1.1346	1.1765	1.2234	1.2676	1.3125	1.3532	1.3875	1.4217
410	"Republic of Korea"	1.1939	1.2095	1.2303	1.2517	1.2766	1.3035	1.3284	1.3536	1.3755	1.3963	1.4149	1.4323	1.4481	1.4611	1.4728	1.4851	1.4953
498	"Republic of Moldova"	1.0361	0.9307	0.8812	0.8848	0.9448	1.0286	1.1019	1.1676	1.2171	1.263	1.302	1.3349	1.3633	1.3885	1.4077	1.4262	1.4452
