"country_code"	"name"	"2015-2020"	"2020-2025"	"2025-2030"	"2030-2035"	"2035-2040"	"2040-2045"	"2045-2050"	"2050-2055"	"2055-2060"	"2060-2065"	"2065-2070"	"2070-2075"	"2075-2080"	"2080-2085"	"2085-2090"	"2090-2095"	"2095-2100"
900	"WORLD"	2.22242859453541	2.03244276543589	1.89193132487107	1.85034938232944	1.81557502919485	1.79108284025499	1.76889597271913	1.74194075214247	1.70984829537311	1.67868251622747	1.64932817951598	1.62254811513649	1.59756604869476	1.57259291981688	1.54658852658144	1.52002397100019	1.49456681846389
901	"More developed regions"	1.44151125428638	1.31823530676702	1.24829537747554	1.26913805238305	1.28566968813297	1.30125610298629	1.31540100773053	1.32698166155858	1.33451838217783	1.3397461310575	1.3443354163864	1.34855139484141	1.35360304461709	1.35783899416387	1.36119646946106	1.36346491326479	1.36436488656537
902	"Less developed regions"	2.33839930369243	2.13166542946403	1.97803950370375	1.92535710492841	1.88032392676014	1.84731695279207	1.81859890700198	1.78629154184154	1.74979503372316	1.71507940604862	1.68211687314965	1.65144385779223	1.62251147411321	1.59411225739515	1.56522623289281	1.53608672622484	1.50819518371679
941	"Least developed countries"	3.76749334612266	3.36460305147616	3.0484480528997	2.86352204227775	2.70387025290723	2.56471935603677	2.43819177747571	2.32276912754453	2.21649629870053	2.12123085511647	2.0338201110107	1.9540035502036	1.8811125516943	1.81404062361007	1.75203220012564	1.69478302378104	1.64157618567296
934	"Less developed regions, excluding least developed countries"	2.06545604243172	1.86622116613951	1.72016880828811	1.6744679924352	1.636905968818	1.61288075220333	1.59465763831225	1.5730882006554	1.54802927520866	1.52629824504527	1.50754621559013	1.49149299914864	1.47708739177086	1.46310987749477	1.44832233497585	1.43266362806047	1.41818265279607
948	"Less developed regions, excluding China"	2.58853171280323	2.32679856165619	2.13128469106243	2.05003523722961	1.98423621146495	1.93329576392787	1.88956890723108	1.84601487645617	1.80149317091066	1.76061355547423	1.72191456584481	1.68550703150811	1.65147676158057	1.61887843979393	1.58660541358482	1.55456369092544	1.523944526307
1503	"High-income countries"	1.46412591639025	1.33117868585395	1.25154328201932	1.26735100528571	1.27823346514471	1.28909735663912	1.30077781032788	1.31130341093817	1.31854184227714	1.32408931675305	1.32877365422931	1.33280208034882	1.33822764638216	1.3430940147546	1.34729125325441	1.35029247788778	1.35146944967754
1517	"Middle-income countries"	2.09497605609876	1.89661700861651	1.7483109053531	1.70133106312939	1.66534776972893	1.64377852136813	1.62747545583543	1.60763613349734	1.58409697183213	1.56338071752991	1.54538534690678	1.52990028070246	1.515799832675	1.50168702290566	1.48610464212829	1.46901652372452	1.45271717930638
1502	"Upper-middle-income countries"	1.59058776327625	1.42359190973052	1.3139094714549	1.31096411528797	1.31396735399872	1.32259008763835	1.33198388413825	1.33785498903126	1.33948410388597	1.34220459487968	1.34528867030176	1.35098940919618	1.35521026704053	1.35704115865869	1.35590447801646	1.35302017022646	1.35046288028059
1501	"Lower-middle-income countries"	2.49182562704538	2.22297656203241	2.01972937664892	1.93323647215052	1.86485723586028	1.81146016622982	1.76759277687566	1.72698529269358	1.68903994641773	1.65726741870741	1.62889213389471	1.60202319269932	1.57766215472319	1.55540945308862	1.53366177121021	1.51118381611074	1.48959561063184
